N	D	1	2	3	4	5	6	7	8	9	10
600	1	15	15	14	13	11	10	13	12	9	8
601	1	16	16	14	13	11	9	12	12	7	8
631	1	15	17	15	15	9	9	11	13	8	9
645	1	16	15	14	13	11	10	12	12	9	8
664	1	17	15	14	15	11	11	11	11	7	7
677	1	16	15	14	13	10	10	11	13	7	8
681	1	16	17	14	13	11	9	13	13	7	7
684	1	15	14	12	12	9	8	9	11	5	6
689	1	17	16	15	14	11	10	11	13	7	7
694	1	16	17	15	14	9	10	12	12	7	8
695	1	17	15	14	14	10	11	13	11	9	9
699	1	17	15	14	15	10	10	13	11	9	9
714	1	16	15	14	14	9	9	12	13	8	9
731	1	13	14	12	11	9	9	10	11	5	6
732	1	18	20	16	17	13	12	16	15	11	11
751	1	16	17	13	15	10	9	12	13	8	9
755	1	17	17	14	15	9	11	12	12	7	9
772	1	17	15	14	13	10	9	13	13	8	7
789	1	15	17	14	13	10	10	11	11	8	8
806	1	16	17	14	13	9	9	13	11	8	7
810	1	15	16	14	13	10	10	13	13	9	9
830	1	17	16	13	13	11	9	11	12	9	7
843	1	15	15	14	14	10	9	13	13	8	8
847	1	15	16	13	15	9	9	13	12	9	7
850	1	17	16	13	15	11	9	13	13	7	7
854	1	15	17	13	15	9	9	12	11	7	9
871	1	15	17	13	15	11	11	11	11	7	8
873	1	15	15	15	15	10	9	13	12	8	7
887	1	15	15	13	14	10	9	11	11	7	8
895	1	16	17	15	13	11	9	13	11	9	9
907	1	16	15	14	14	11	9	13	12	9	8
911	1	17	17	14	15	9	11	11	13	8	9
923	1	15	16	13	14	10	9	11	11	7	8
928	1	16	15	13	15	10	11	12	12	8	7
938	1	17	15	15	13	10	10	13	11	7	8
952	1	16	15	15	13	10	11	12	12	7	7
971	1	16	17	15	14	9	9	12	12	8	7
972	1	17	17	14	14	11	10	13	11	7	9
978	1	16	16	13	13	9	10	11	11	8	7
981	1	15	15	14	14	10	11	12	12	7	8
982	1	15	15	14	13	11	10	11	11	9	7
993	1	22	22	20	22	16	16	18	18	15	16
998	1	17	17	13	13	10	9	13	13	7	7
1007	1	17	15	14	14	10	9	12	12	7	9
1008	1	17	17	13	14	10	11	11	11	9	7
1009	1	17	17	13	13	9	11	11	13	7	8
1017	1	16	15	14	15	11	9	11	12	9	9
1021	1	16	16	14	13	11	11	13	12	7	9
1030	1	16	15	14	15	9	11	13	13	9	8
1039	1	23	24	20	22	18	18	19	18	14	14
1080	1	15	15	13	14	10	10	11	11	9	8
1085	1	15	16	13	15	9	10	13	11	7	7
1104	1	17	15	15	15	9	9	12	13	7	9
1110	1	15	17	13	15	9	10	12	13	7	9
1119	1	15	17	15	14	11	9	12	11	7	8
1134	1	17	15	14	15	9	10	11	12	8	8
1137	1	17	17	13	13	11	9	11	13	7	9
1139	1	22	22	21	21	16	18	20	18	14	16
1149	1	16	16	14	15	9	10	13	13	7	7
1152	1	15	15	15	15	9	10	11	13	8	7
1167	1	15	15	15	13	9	11	11	11	7	9
1170	1	17	17	14	15	9	11	12	11	9	8
1183	1	16	15	13	13	9	10	12	13	9	8
1195	1	15	16	15	13	11	10	12	11	9	8
1199	1	22	24	20	22	17	16	18	19	16	15
1202	1	17	17	15	15	10	11	13	12	8	8
1210	1	16	17	15	13	11	11	11	13	7	8
1217	1	15	16	14	13	9	11	12	13	9	8
1235	1	15	16	13	15	11	11	12	12	9	7
1239	1	15	15	14	15	10	11	12	11	9	8
1256	1	17	17	14	14	9	9	11	13	7	7
1271	1	15	16	14	13	10	11	13	12	7	9
1279	1	15	17	15	14	10	10	13	11	9	9
1291	1	17	17	15	15	10	10	11	11	7	8
1294	1	15	15	15	13	9	10	13	12	8	7
1301	1	17	15	15	13	11	10	11	11	9	7
1303	1	22	22	21	22	16	18	19	20	14	15
1312	1	15	17	14	13	9	9	12	12	8	8
1319	1	15	15	14	13	11	9	12	12	9	9
1321	1	16	16	13	13	10	11	13	12	9	7
1326	1	16	16	13	13	11	10	11	13	7	7
1335	1	17	17	13	13	11	10	13	12	9	9
1340	1	16	17	14	13	10	9	11	12	8	7
1351	1	16	16	15	14	9	11	12	11	9	8
1352	1	15	15	15	13	9	9	12	12	8	9
1356	1	17	17	14	14	11	11	13	11	8	7
1379	1	17	15	15	14	11	11	12	11	9	9
1383	1	22	23	20	21	18	17	20	20	14	14
1387	1	15	17	14	13	11	9	11	13	9	8
1392	1	15	16	13	15	11	9	12	11	9	8
1396	1	17	16	15	14	9	11	12	13	7	7
1401	1	16	16	13	15	11	11	11	13	9	8
1410	1	16	17	14	15	9	11	12	11	7	7
1426	1	16	17	13	13	10	9	12	13	9	9
1434	1	31	29	28	28	24	25	27	27	21	21
1437	1	15	15	13	14	9	11	13	11	7	8
1441	1	16	16	14	15	11	9	11	13	7	9
1447	1	16	16	14	14	11	11	12	13	9	7
1449	1	17	16	15	14	9	9	12	12	9	9
1451	1	17	16	15	14	9	11	12	12	7	9
1482	1	15	17	13	14	10	11	11	13	8	8
1503	1	23	24	20	21	16	17	19	19	16	14
1504	1	17	16	13	15	10	10	11	12	8	9
1516	1	16	17	13	14	11	11	13	12	9	7
1536	1	15	16	13	13	11	11	13	11	9	7
1554	1	15	16	15	13	11	10	12	13	9	8
1560	1	15	16	15	13	11	11	13	11	9	7
1571	1	16	17	14	15	9	9	11	11	9	9
1573	1	24	23	20	22	17	16	19	20	16	16
1593	1	16	17	14	14	10	10	11	11	8	7
1598	1	24	23	21	20	17	17	18	20	14	15
1603	1	17	16	15	14	10	9	12	13	8	7
1606	1	36	36	35	36	32	32	32	32	29	29
1621	1	23	22	20	20	17	16	20	20	15	15
1624	1	16	16	15	13	11	9	13	13	8	9
1629	1	15	17	15	13	9	11	13	11	9	9
1636	1	15	16	14	13	10	10	13	13	7	9
1649	1	15	15	13	13	11	10	13	13	7	7
1654	1	15	16	13	14	11	11	13	12	9	8
1664	1	15	15	13	15	9	10	13	13	7	7
1670	1	17	17	15	14	11	10	12	11	7	9
1676	1	16	16	13	13	9	10	12	11	8	8
1693	1	16	16	13	13	9	11	13	13	8	7
1699	1	16	17	13	14	9	9	13	11	8	8
1700	1	17	15	13	14	10	10	11	12	9	8
1701	1	15	17	13	15	9	11	13	13	7	9
1704	1	17	15	13	13	10	11	11	13	7	7
1707	1	16	16	15	14	9	10	11	12	8	9
1713	1	17	15	14	14	9	11	12	11	9	8
1722	1	15	15	13	13	9	11	11	12	8	7
1727	1	15	16	14	15	10	10	13	12	7	8
1758	1	37	37	34	35	32	32	33	33	28	28
1759	1	16	15	13	15	9	10	13	13	8	8
1762	1	17	15	13	13	10	9	13	12	9	7
1771	1	16	16	15	13	11	10	11	13	9	8
1782	1	15	17	13	14	11	9	13	11	7	8
1788	1	16	17	13	15	11	11	12	13	7	9
1790	1	17	17	14	13	9	10	13	12	8	7
1791	1	23	23	20	21	17	17	20	19	15	14
1797	1	17	17	15	14	11	10	11	11	8	7
1805	1	16	17	15	14	9	10	13	12	8	9
1808	1	15	15	15	13	10	11	12	13	8	8
1809	1	17	17	13	13	10	10	12	11	8	7
1823	1	17	16	14	14	9	10	12	12	7	9
1824	1	16	15	13	13	11	9	11	11	8	8
1825	1	17	16	13	14	9	11	12	11	7	9
1837	1	15	17	14	13	11	9	12	13	9	7
37	2	13.5	15.5	12.5	11.5	7.5	8.5	9.5	11.5	6.5	6.5
38	2	15.5	15.5	15.5	13.5	11.5	11.5	11.5	12.5	8.5	7.5
51	2	14.5	14.5	13.5	11.5	8.5	7.5	11.5	9.5	7.5	6.5
56	2	15.5	15.5	13.5	14.5	9.5	10.5	12.5	11.5	8.5	7.5
72	2	15.5	14.5	11.5	11.5	8.5	8.5	11.5	9.5	5.5	5.5
73	2	17.5	17.5	13.5	15.5	11.5	10.5	12.5	13.5	8.5	9.5
76	2	17.5	17.5	13.5	15.5	11.5	11.5	11.5	13.5	8.5	7.5
96	2	15.5	17.5	14.5	15.5	9.5	11.5	11.5	11.5	8.5	9.5
103	2	15.5	13.5	13.5	11.5	9.5	7.5	10.5	9.5	5.5	7.5
123	2	16.5	15.5	14.5	14.5	9.5	10.5	12.5	12.5	7.5	9.5
133	2	15.5	17.5	15.5	13.5	9.5	9.5	11.5	13.5	7.5	8.5
137	2	16.5	17.5	14.5	15.5	10.5	9.5	11.5	11.5	9.5	7.5
143	2	17.5	17.5	13.5	14.5	9.5	9.5	12.5	11.5	8.5	7.5
148	2	17.5	15.5	13.5	15.5	9.5	10.5	13.5	11.5	7.5	8.5
165	2	16.5	17.5	14.5	14.5	10.5	10.5	12.5	13.5	9.5	9.5
171	2	15.5	16.5	15.5	13.5	9.5	11.5	11.5	12.5	9.5	8.5
172	2	15.5	16.5	14.5	13.5	9.5	9.5	12.5	12.5	9.5	7.5
175	2	13.5	14.5	11.5	12.5	9.5	7.5	11.5	10.5	7.5	5.5
178	2	15.5	16.5	14.5	15.5	10.5	11.5	12.5	11.5	7.5	7.5
187	2	14.5	14.5	13.5	13.5	8.5	7.5	10.5	11.5	7.5	5.5
225	2	17.5	16.5	15.5	13.5	9.5	9.5	12.5	11.5	9.5	7.5
233	2	17.5	17.5	14.5	15.5	11.5	9.5	11.5	11.5	8.5	8.5
252	2	19.5	18.5	17.5	16.5	12.5	12.5	15.5	14.5	11.5	11.5
254	2	15.5	15.5	14.5	13.5	9.5	10.5	13.5	12.5	9.5	8.5
259	2	15.5	15.5	15.5	14.5	10.5	9.5	12.5	13.5	7.5	8.5
267	2	14.5	13.5	12.5	11.5	9.5	7.5	11.5	11.5	7.5	5.5
270	2	15.5	17.5	15.5	14.5	9.5	10.5	12.5	11.5	8.5	9.5
271	2	22.5	24.5	22.5	22.5	17.5	18.5	19.5	19.5	16.5	15.5
273	2	20.5	21.5	19.5	19.5	15.5	16.5	18.5	16.5	13.5	14.5
285	2	29.5	30.5	27.5	28.5	23.5	25.5	27.5	27.5	21.5	21.5
287	2	22.5	22.5	21.5	20.5	18.5	17.5	19.5	19.5	15.5	16.5
292	2	17.5	16.5	14.5	15.5	11.5	9.5	12.5	12.5	7.5	7.5
297	2	16.5	15.5	15.5	13.5	10.5	11.5	13.5	13.5	9.5	9.5
303	2	17.5	16.5	15.5	13.5	11.5	11.5	12.5	12.5	8.5	7.5
306	2	15.5	17.5	15.5	15.5	9.5	9.5	12.5	11.5	8.5	8.5
315	2	15.5	16.5	14.5	15.5	9.5	10.5	12.5	13.5	8.5	9.5
327	2	16.5	16.5	14.5	15.5	9.5	9.5	12.5	13.5	7.5	8.5
336	2	16.5	15.5	13.5	14.5	10.5	10.5	12.5	12.5	8.5	9.5
341	2	16.5	15.5	15.5	13.5	9.5	10.5	12.5	12.5	9.5	9.5
345	2	13.5	13.5	13.5	12.5	7.5	9.5	9.5	9.5	5.5	6.5
372	2	36.5	37.5	35.5	36.5	32.5	30.5	33.5	33.5	30.5	28.5
374	2	17.5	17.5	13.5	15.5	11.5	11.5	11.5	13.5	8.5	9.5
375	2	15.5	17.5	14.5	14.5	10.5	9.5	12.5	11.5	8.5	7.5
378	2	15.5	15.5	15.5	13.5	10.5	10.5	11.5	13.5	7.5	8.5
393	2	17.5	15.5	15.5	15.5	9.5	9.5	12.5	11.5	9.5	8.5
395	2	17.5	15.5	14.5	13.5	11.5	10.5	13.5	12.5	7.5	9.5
402	2	15.5	16.5	15.5	15.5	9.5	11.5	12.5	11.5	8.5	7.5
407	2	16.5	17.5	15.5	14.5	10.5	11.5	11.5	12.5	9.5	9.5
424	2	24.5	22.5	21.5	21.5	16.5	18.5	20.5	20.5	16.5	15.5
428	2	16.5	15.5	14.5	13.5	9.5	11.5	11.5	12.5	8.5	8.5
440	2	16.5	15.5	15.5	13.5	11.5	10.5	13.5	12.5	9.5	8.5
441	2	16.5	17.5	14.5	13.5	10.5	11.5	11.5	11.5	8.5	7.5
453	2	15.5	16.5	13.5	15.5	10.5	9.5	12.5	11.5	9.5	8.5
456	2	15.5	15.5	15.5	13.5	11.5	11.5	12.5	13.5	9.5	9.5
463	2	15.5	15.5	15.5	13.5	11.5	11.5	12.5	13.5	9.5	9.5
469	2	16.5	16.5	14.5	13.5	10.5	11.5	13.5	13.5	9.5	7.5
472	2	15.5	15.5	13.5	15.5	10.5	11.5	12.5	12.5	7.5	7.5
490	2	16.5	15.5	13.5	14.5	11.5	10.5	12.5	12.5	8.5	7.5
492	2	15.5	15.5	14.5	13.5	11.5	9.5	13.5	13.5	8.5	7.5
509	2	15.5	16.5	13.5	13.5	9.5	11.5	11.5	12.5	8.5	7.5
517	2	17.5	17.5	13.5	15.5	10.5	11.5	11.5	13.5	9.5	8.5
538	2	15.5	15.5	13.5	14.5	10.5	9.5	12.5	13.5	8.5	7.5
542	2	15.5	17.5	13.5	14.5	11.5	9.5	12.5	11.5	8.5	7.5
550	2	15.5	15.5	14.5	15.5	10.5	11.5	13.5	13.5	8.5	7.5
560	2	16.5	17.5	15.5	14.5	9.5	11.5	11.5	11.5	9.5	9.5
563	2	17.5	15.5	15.5	15.5	10.5	9.5	12.5	13.5	9.5	8.5
583	2	16.5	16.5	14.5	14.5	11.5	9.5	11.5	11.5	8.5	8.5
584	2	15.5	15.5	13.5	14.5	11.5	11.5	12.5	13.5	7.5	9.5
600	2	15.5	15.5	14.5	13.5	11.5	10.5	13.5	12.5	9.5	8.5
601	2	16.5	16.5	14.5	13.5	11.5	9.5	12.5	12.5	7.5	8.5
631	2	15.5	17.5	15.5	15.5	9.5	9.5	11.5	13.5	8.5	9.5
645	2	16.5	15.5	14.5	13.5	11.5	10.5	12.5	12.5	9.5	8.5
664	2	17.5	15.5	14.5	15.5	11.5	11.5	11.5	11.5	7.5	7.5
677	2	16.5	15.5	14.5	13.5	10.5	10.5	11.5	13.5	7.5	8.5
681	2	16.5	17.5	14.5	13.5	11.5	9.5	13.5	13.5	7.5	7.5
684	2	15.5	14.5	12.5	12.5	9.5	8.5	9.5	11.5	5.5	6.5
689	2	17.5	16.5	15.5	14.5	11.5	10.5	11.5	13.5	7.5	7.5
694	2	16.5	17.5	15.5	14.5	9.5	10.5	12.5	12.5	7.5	8.5
695	2	17.5	15.5	14.5	14.5	10.5	11.5	13.5	11.5	9.5	9.5
699	2	17.5	15.5	14.5	15.5	10.5	10.5	13.5	11.5	9.5	9.5
714	2	16.5	15.5	14.5	14.5	9.5	9.5	12.5	13.5	8.5	9.5
731	2	13.5	14.5	12.5	11.5	9.5	9.5	10.5	11.5	5.5	6.5
732	2	18.5	20.5	16.5	17.5	13.5	12.5	16.5	15.5	11.5	11.5
751	2	16.5	17.5	13.5	15.5	10.5	9.5	12.5	13.5	8.5	9.5
755	2	17.5	17.5	14.5	15.5	9.5	11.5	12.5	12.5	7.5	9.5
772	2	17.5	15.5	14.5	13.5	10.5	9.5	13.5	13.5	8.5	7.5
789	2	15.5	17.5	14.5	13.5	10.5	10.5	11.5	11.5	8.5	8.5
806	2	16.5	17.5	14.5	13.5	9.5	9.5	13.5	11.5	8.5	7.5
810	2	15.5	16.5	14.5	13.5	10.5	10.5	13.5	13.5	9.5	9.5
830	2	17.5	16.5	13.5	13.5	11.5	9.5	11.5	12.5	9.5	7.5
843	2	15.5	15.5	14.5	14.5	10.5	9.5	13.5	13.5	8.5	8.5
847	2	15.5	16.5	13.5	15.5	9.5	9.5	13.5	12.5	9.5	7.5
850	2	17.5	16.5	13.5	15.5	11.5	9.5	13.5	13.5	7.5	7.5
854	2	15.5	17.5	13.5	15.5	9.5	9.5	12.5	11.5	7.5	9.5
871	2	15.5	17.5	13.5	15.5	11.5	11.5	11.5	11.5	7.5	8.5
873	2	15.5	15.5	15.5	15.5	10.5	9.5	13.5	12.5	8.5	7.5
887	2	15.5	15.5	13.5	14.5	10.5	9.5	11.5	11.5	7.5	8.5
895	2	16.5	17.5	15.5	13.5	11.5	9.5	13.5	11.5	9.5	9.5
907	2	16.5	15.5	14.5	14.5	11.5	9.5	13.5	12.5	9.5	8.5
911	2	17.5	17.5	14.5	15.5	9.5	11.5	11.5	13.5	8.5	9.5
923	2	15.5	16.5	13.5	14.5	10.5	9.5	11.5	11.5	7.5	8.5
928	2	16.5	15.5	13.5	15.5	10.5	11.5	12.5	12.5	8.5	7.5
938	2	17.5	15.5	15.5	13.5	10.5	10.5	13.5	11.5	7.5	8.5
952	2	16.5	15.5	15.5	13.5	10.5	11.5	12.5	12.5	7.5	7.5
971	2	16.5	17.5	15.5	14.5	9.5	9.5	12.5	12.5	8.5	7.5
972	2	17.5	17.5	14.5	14.5	11.5	10.5	13.5	11.5	7.5	9.5
978	2	16.5	16.5	13.5	13.5	9.5	10.5	11.5	11.5	8.5	7.5
981	2	15.5	15.5	14.5	14.5	10.5	11.5	12.5	12.5	7.5	8.5
982	2	15.5	15.5	14.5	13.5	11.5	10.5	11.5	11.5	9.5	7.5
993	2	22.5	22.5	20.5	22.5	16.5	16.5	18.5	18.5	15.5	16.5
998	2	17.5	17.5	13.5	13.5	10.5	9.5	13.5	13.5	7.5	7.5
1007	2	17.5	15.5	14.5	14.5	10.5	9.5	12.5	12.5	7.5	9.5
1008	2	17.5	17.5	13.5	14.5	10.5	11.5	11.5	11.5	9.5	7.5
1009	2	17.5	17.5	13.5	13.5	9.5	11.5	11.5	13.5	7.5	8.5
1017	2	16.5	15.5	14.5	15.5	11.5	9.5	11.5	12.5	9.5	9.5
1021	2	16.5	16.5	14.5	13.5	11.5	11.5	13.5	12.5	7.5	9.5
1030	2	16.5	15.5	14.5	15.5	9.5	11.5	13.5	13.5	9.5	8.5
1039	2	23.5	24.5	20.5	22.5	18.5	18.5	19.5	18.5	14.5	14.5
1080	2	15.5	15.5	13.5	14.5	10.5	10.5	11.5	11.5	9.5	8.5
1085	2	15.5	16.5	13.5	15.5	9.5	10.5	13.5	11.5	7.5	7.5
1104	2	17.5	15.5	15.5	15.5	9.5	9.5	12.5	13.5	7.5	9.5
1110	2	15.5	17.5	13.5	15.5	9.5	10.5	12.5	13.5	7.5	9.5
1119	2	15.5	17.5	15.5	14.5	11.5	9.5	12.5	11.5	7.5	8.5
1134	2	17.5	15.5	14.5	15.5	9.5	10.5	11.5	12.5	8.5	8.5
1137	2	17.5	17.5	13.5	13.5	11.5	9.5	11.5	13.5	7.5	9.5
1139	2	22.5	22.5	21.5	21.5	16.5	18.5	20.5	18.5	14.5	16.5
1149	2	16.5	16.5	14.5	15.5	9.5	10.5	13.5	13.5	7.5	7.5
1152	2	15.5	15.5	15.5	15.5	9.5	10.5	11.5	13.5	8.5	7.5
1167	2	15.5	15.5	15.5	13.5	9.5	11.5	11.5	11.5	7.5	9.5
1170	2	17.5	17.5	14.5	15.5	9.5	11.5	12.5	11.5	9.5	8.5
1183	2	16.5	15.5	13.5	13.5	9.5	10.5	12.5	13.5	9.5	8.5
1195	2	15.5	16.5	15.5	13.5	11.5	10.5	12.5	11.5	9.5	8.5
1199	2	22.5	24.5	20.5	22.5	17.5	16.5	18.5	19.5	16.5	15.5
1202	2	17.5	17.5	15.5	15.5	10.5	11.5	13.5	12.5	8.5	8.5
1210	2	16.5	17.5	15.5	13.5	11.5	11.5	11.5	13.5	7.5	8.5
1217	2	15.5	16.5	14.5	13.5	9.5	11.5	12.5	13.5	9.5	8.5
1235	2	15.5	16.5	13.5	15.5	11.5	11.5	12.5	12.5	9.5	7.5
1239	2	15.5	15.5	14.5	15.5	10.5	11.5	12.5	11.5	9.5	8.5
1256	2	17.5	17.5	14.5	14.5	9.5	9.5	11.5	13.5	7.5	7.5
1271	2	15.5	16.5	14.5	13.5	10.5	11.5	13.5	12.5	7.5	9.5
1279	2	15.5	17.5	15.5	14.5	10.5	10.5	13.5	11.5	9.5	9.5
1291	2	17.5	17.5	15.5	15.5	10.5	10.5	11.5	11.5	7.5	8.5
1294	2	15.5	15.5	15.5	13.5	9.5	10.5	13.5	12.5	8.5	7.5
1301	2	17.5	15.5	15.5	13.5	11.5	10.5	11.5	11.5	9.5	7.5
1303	2	22.5	22.5	21.5	22.5	16.5	18.5	19.5	20.5	14.5	15.5
1312	2	15.5	17.5	14.5	13.5	9.5	9.5	12.5	12.5	8.5	8.5
1319	2	15.5	15.5	14.5	13.5	11.5	9.5	12.5	12.5	9.5	9.5
1321	2	16.5	16.5	13.5	13.5	10.5	11.5	13.5	12.5	9.5	7.5
1326	2	16.5	16.5	13.5	13.5	11.5	10.5	11.5	13.5	7.5	7.5
1335	2	17.5	17.5	13.5	13.5	11.5	10.5	13.5	12.5	9.5	9.5
1340	2	16.5	17.5	14.5	13.5	10.5	9.5	11.5	12.5	8.5	7.5
1351	2	16.5	16.5	15.5	14.5	9.5	11.5	12.5	11.5	9.5	8.5
1352	2	15.5	15.5	15.5	13.5	9.5	9.5	12.5	12.5	8.5	9.5
1356	2	17.5	17.5	14.5	14.5	11.5	11.5	13.5	11.5	8.5	7.5
1379	2	17.5	15.5	15.5	14.5	11.5	11.5	12.5	11.5	9.5	9.5
1383	2	22.5	23.5	20.5	21.5	18.5	17.5	20.5	20.5	14.5	14.5
1387	2	15.5	17.5	14.5	13.5	11.5	9.5	11.5	13.5	9.5	8.5
1392	2	15.5	16.5	13.5	15.5	11.5	9.5	12.5	11.5	9.5	8.5
1396	2	17.5	16.5	15.5	14.5	9.5	11.5	12.5	13.5	7.5	7.5
1401	2	16.5	16.5	13.5	15.5	11.5	11.5	11.5	13.5	9.5	8.5
1410	2	16.5	17.5	14.5	15.5	9.5	11.5	12.5	11.5	7.5	7.5
1426	2	16.5	17.5	13.5	13.5	10.5	9.5	12.5	13.5	9.5	9.5
1434	2	31.5	29.5	28.5	28.5	24.5	25.5	27.5	27.5	21.5	21.5
1437	2	15.5	15.5	13.5	14.5	9.5	11.5	13.5	11.5	7.5	8.5
1441	2	16.5	16.5	14.5	15.5	11.5	9.5	11.5	13.5	7.5	9.5
1447	2	16.5	16.5	14.5	14.5	11.5	11.5	12.5	13.5	9.5	7.5
1449	2	17.5	16.5	15.5	14.5	9.5	9.5	12.5	12.5	9.5	9.5
1451	2	17.5	16.5	15.5	14.5	9.5	11.5	12.5	12.5	7.5	9.5
1482	2	15.5	17.5	13.5	14.5	10.5	11.5	11.5	13.5	8.5	8.5
1503	2	23.5	24.5	20.5	21.5	16.5	17.5	19.5	19.5	16.5	14.5
1504	2	17.5	16.5	13.5	15.5	10.5	10.5	11.5	12.5	8.5	9.5
1516	2	16.5	17.5	13.5	14.5	11.5	11.5	13.5	12.5	9.5	7.5
1536	2	15.5	16.5	13.5	13.5	11.5	11.5	13.5	11.5	9.5	7.5
1554	2	15.5	16.5	15.5	13.5	11.5	10.5	12.5	13.5	9.5	8.5
1560	2	15.5	16.5	15.5	13.5	11.5	11.5	13.5	11.5	9.5	7.5
1571	2	16.5	17.5	14.5	15.5	9.5	9.5	11.5	11.5	9.5	9.5
1573	2	24.5	23.5	20.5	22.5	17.5	16.5	19.5	20.5	16.5	16.5
1593	2	16.5	17.5	14.5	14.5	10.5	10.5	11.5	11.5	8.5	7.5
1598	2	24.5	23.5	21.5	20.5	17.5	17.5	18.5	20.5	14.5	15.5
1603	2	17.5	16.5	15.5	14.5	10.5	9.5	12.5	13.5	8.5	7.5
1606	2	36.5	36.5	35.5	36.5	32.5	32.5	32.5	32.5	29.5	29.5
1621	2	23.5	22.5	20.5	20.5	17.5	16.5	20.5	20.5	15.5	15.5
1624	2	16.5	16.5	15.5	13.5	11.5	9.5	13.5	13.5	8.5	9.5
1629	2	15.5	17.5	15.5	13.5	9.5	11.5	13.5	11.5	9.5	9.5
1636	2	15.5	16.5	14.5	13.5	10.5	10.5	13.5	13.5	7.5	9.5
1649	2	15.5	15.5	13.5	13.5	11.5	10.5	13.5	13.5	7.5	7.5
1654	2	15.5	16.5	13.5	14.5	11.5	11.5	13.5	12.5	9.5	8.5
1664	2	15.5	15.5	13.5	15.5	9.5	10.5	13.5	13.5	7.5	7.5
1670	2	17.5	17.5	15.5	14.5	11.5	10.5	12.5	11.5	7.5	9.5
1676	2	16.5	16.5	13.5	13.5	9.5	10.5	12.5	11.5	8.5	8.5
1693	2	16.5	16.5	13.5	13.5	9.5	11.5	13.5	13.5	8.5	7.5
1699	2	16.5	17.5	13.5	14.5	9.5	9.5	13.5	11.5	8.5	8.5
1700	2	17.5	15.5	13.5	14.5	10.5	10.5	11.5	12.5	9.5	8.5
1701	2	15.5	17.5	13.5	15.5	9.5	11.5	13.5	13.5	7.5	9.5
1704	2	17.5	15.5	13.5	13.5	10.5	11.5	11.5	13.5	7.5	7.5
