N	D	1	2	3	4	5	6	7	8	9	10
127	2	16.5	17.5	15.5	14.5	10.5	10.5	13.5	12.5	8.5	8.5
129	2	17.5	17.5	13.5	14.5	11.5	11.5	13.5	12.5	9.5	8.5
131	2	17.5	17.5	13.5	13.5	10.5	9.5	11.5	12.5	9.5	8.5
141	2	15.5	15.5	14.5	15.5	11.5	11.5	13.5	12.5	7.5	8.5
145	2	17.5	15.5	14.5	13.5	9.5	11.5	12.5	11.5	9.5	8.5
152	2	17.5	16.5	13.5	13.5	10.5	11.5	12.5	13.5	8.5	9.5
173	2	16.5	15.5	13.5	15.5	10.5	10.5	11.5	12.5	8.5	7.5
184	2	15.5	15.5	15.5	13.5	11.5	9.5	12.5	11.5	7.5	9.5
189	2	15.5	15.5	13.5	14.5	11.5	11.5	12.5	13.5	7.5	9.5
195	2	17.5	15.5	15.5	15.5	10.5	11.5	11.5	11.5	8.5	7.5
212	2	17.5	15.5	15.5	13.5	9.5	11.5	12.5	12.5	7.5	7.5
232	2	13.5	15.5	13.5	11.5	9.5	8.5	11.5	9.5	7.5	6.5
257	2	17.5	16.5	15.5	13.5	10.5	11.5	11.5	11.5	8.5	9.5
260	2	17.5	16.5	13.5	15.5	11.5	9.5	13.5	13.5	9.5	8.5
261	2	16.5	16.5	13.5	14.5	10.5	11.5	11.5	13.5	7.5	7.5
264	2	15.5	15.5	14.5	14.5	9.5	11.5	12.5	12.5	9.5	7.5
269	2	14.5	13.5	13.5	13.5	8.5	9.5	10.5	11.5	6.5	6.5
277	2	17.5	17.5	14.5	15.5	9.5	9.5	11.5	11.5	7.5	9.5
279	2	16.5	17.5	15.5	14.5	9.5	10.5	12.5	11.5	7.5	8.5
284	2	14.5	14.5	11.5	11.5	9.5	8.5	9.5	9.5	5.5	7.5
293	2	15.5	16.5	14.5	13.5	11.5	11.5	11.5	11.5	9.5	8.5
307	2	16.5	17.5	14.5	13.5	10.5	11.5	13.5	13.5	9.5	7.5
313	2	16.5	16.5	13.5	15.5	11.5	9.5	13.5	11.5	9.5	7.5
314	2	38.5	37.5	36.5	36.5	32.5	31.5	34.5	33.5	28.5	29.5
321	2	17.5	17.5	13.5	15.5	11.5	11.5	13.5	11.5	9.5	8.5
329	2	23.5	22.5	22.5	20.5	18.5	18.5	19.5	18.5	16.5	16.5
333	2	16.5	17.5	13.5	13.5	9.5	10.5	11.5	11.5	7.5	8.5
337	2	14.5	14.5	13.5	11.5	7.5	9.5	10.5	9.5	5.5	5.5
344	2	13.5	14.5	13.5	11.5	9.5	9.5	11.5	11.5	5.5	6.5
347	2	22.5	22.5	20.5	21.5	17.5	18.5	18.5	19.5	15.5	14.5
380	2	15.5	16.5	14.5	13.5	9.5	9.5	13.5	11.5	8.5	8.5
382	2	15.5	17.5	15.5	15.5	9.5	10.5	13.5	12.5	8.5	7.5
387	2	16.5	17.5	14.5	13.5	10.5	10.5	13.5	13.5	9.5	7.5
394	2	24.5	23.5	22.5	20.5	16.5	16.5	20.5	18.5	16.5	15.5
408	2	17.5	16.5	14.5	13.5	9.5	9.5	13.5	12.5	8.5	7.5
413	2	17.5	16.5	15.5	13.5	9.5	9.5	13.5	12.5	8.5	9.5
416	2	17.5	17.5	15.5	15.5	11.5	10.5	11.5	13.5	7.5	7.5
427	2	17.5	17.5	14.5	15.5	11.5	10.5	11.5	11.5	7.5	7.5
430	2	22.5	22.5	22.5	21.5	18.5	17.5	18.5	20.5	16.5	14.5
432	2	16.5	15.5	14.5	15.5	11.5	10.5	13.5	12.5	8.5	7.5
451	2	16.5	17.5	13.5	15.5	11.5	11.5	13.5	12.5	7.5	9.5
464	2	23.5	24.5	20.5	21.5	17.5	17.5	18.5	18.5	14.5	14.5
469	2	15.5	15.5	14.5	13.5	11.5	10.5	13.5	12.5	8.5	9.5
476	2	17.5	17.5	14.5	15.5	9.5	9.5	13.5	12.5	9.5	7.5
488	2	16.5	16.5	15.5	14.5	10.5	9.5	11.5	11.5	7.5	9.5
495	2	17.5	15.5	14.5	15.5	10.5	11.5	12.5	13.5	8.5	7.5
511	2	23.5	24.5	22.5	22.5	17.5	16.5	20.5	20.5	16.5	16.5
525	2	16.5	16.5	13.5	13.5	9.5	11.5	12.5	11.5	9.5	8.5
529	2	16.5	17.5	14.5	14.5	10.5	9.5	12.5	11.5	9.5	8.5
533	2	17.5	17.5	15.5	13.5	9.5	11.5	13.5	13.5	9.5	9.5
544	2	15.5	17.5	15.5	13.5	9.5	9.5	11.5	12.5	9.5	8.5
550	2	15.5	16.5	14.5	14.5	11.5	10.5	13.5	13.5	8.5	9.5
564	2	16.5	15.5	14.5	15.5	9.5	9.5	12.5	12.5	9.5	8.5
567	2	16.5	15.5	14.5	15.5	9.5	9.5	12.5	12.5	9.5	8.5
574	2	17.5	17.5	14.5	15.5	10.5	10.5	11.5	11.5	8.5	7.5
607	2	17.5	15.5	14.5	13.5	10.5	10.5	13.5	12.5	7.5	9.5
613	2	16.5	16.5	14.5	14.5	11.5	11.5	13.5	12.5	9.5	8.5
618	2	15.5	17.5	14.5	13.5	9.5	9.5	13.5	12.5	8.5	9.5
624	2	15.5	15.5	13.5	15.5	10.5	10.5	12.5	12.5	9.5	7.5
670	2	38.5	37.5	35.5	34.5	32.5	30.5	32.5	33.5	30.5	29.5
679	2	15.5	17.5	14.5	13.5	10.5	10.5	11.5	12.5	8.5	7.5
695	2	15.5	15.5	13.5	15.5	11.5	11.5	12.5	12.5	7.5	8.5
719	2	15.5	17.5	15.5	14.5	10.5	9.5	11.5	13.5	9.5	9.5
743	2	23.5	24.5	21.5	21.5	17.5	17.5	19.5	19.5	14.5	14.5
774	2	20.5	19.5	17.5	16.5	13.5	12.5	16.5	16.5	10.5	10.5
787	2	17.5	15.5	15.5	15.5	10.5	11.5	11.5	13.5	7.5	8.5
805	2	15.5	16.5	14.5	14.5	9.5	11.5	13.5	11.5	9.5	9.5
817	2	17.5	15.5	14.5	15.5	10.5	10.5	12.5	11.5	8.5	7.5
832	2	15.5	16.5	15.5	14.5	10.5	11.5	12.5	13.5	8.5	7.5
836	2	16.5	16.5	13.5	13.5	11.5	9.5	13.5	13.5	7.5	8.5
842	2	16.5	16.5	15.5	15.5	9.5	11.5	13.5	12.5	7.5	7.5
859	2	17.5	15.5	13.5	14.5	9.5	10.5	11.5	13.5	9.5	7.5
864	2	16.5	17.5	14.5	15.5	9.5	11.5	12.5	12.5	8.5	7.5
872	2	17.5	16.5	15.5	13.5	11.5	10.5	12.5	13.5	9.5	7.5
879	2	24.5	22.5	22.5	20.5	18.5	16.5	20.5	18.5	14.5	15.5
884	2	16.5	17.5	13.5	14.5	10.5	10.5	12.5	12.5	8.5	8.5
898	2	31.5	30.5	29.5	28.5	25.5	25.5	25.5	27.5	21.5	23.5
917	2	16.5	17.5	13.5	14.5	9.5	9.5	13.5	13.5	9.5	9.5
932	2	15.5	15.5	13.5	14.5	11.5	10.5	12.5	13.5	7.5	9.5
942	2	16.5	17.5	15.5	15.5	11.5	9.5	12.5	13.5	8.5	8.5
946	2	16.5	15.5	13.5	15.5	10.5	9.5	13.5	12.5	8.5	7.5
954	2	15.5	15.5	15.5	15.5	9.5	10.5	11.5	12.5	9.5	9.5
963	2	16.5	16.5	15.5	15.5	11.5	10.5	12.5	13.5	7.5	9.5
984	2	17.5	15.5	13.5	15.5	11.5	9.5	13.5	11.5	7.5	9.5
998	2	17.5	16.5	13.5	15.5	9.5	11.5	11.5	12.5	8.5	8.5
1003	2	15.5	15.5	13.5	13.5	9.5	11.5	12.5	12.5	9.5	7.5
1005	2	15.5	17.5	13.5	15.5	9.5	10.5	13.5	13.5	7.5	7.5
1023	2	16.5	15.5	13.5	14.5	10.5	11.5	13.5	11.5	9.5	8.5
1047	2	23.5	24.5	20.5	22.5	16.5	16.5	19.5	18.5	15.5	14.5
1054	2	16.5	17.5	14.5	14.5	10.5	9.5	12.5	12.5	7.5	7.5
1065	2	17.5	16.5	13.5	13.5	10.5	9.5	13.5	13.5	8.5	9.5
1069	2	17.5	15.5	15.5	14.5	9.5	10.5	13.5	13.5	8.5	8.5
1073	2	23.5	24.5	20.5	22.5	16.5	17.5	18.5	18.5	15.5	16.5
1079	2	16.5	17.5	14.5	15.5	11.5	10.5	11.5	11.5	9.5	8.5
1081	2	15.5	17.5	13.5	15.5	9.5	11.5	13.5	13.5	7.5	8.5
1091	2	16.5	17.5	15.5	13.5	10.5	9.5	13.5	12.5	7.5	9.5
1125	2	24.5	23.5	22.5	22.5	17.5	17.5	18.5	20.5	16.5	15.5
1135	2	16.5	15.5	15.5	13.5	10.5	11.5	13.5	12.5	8.5	9.5
1151	2	15.5	17.5	14.5	15.5	11.5	11.5	12.5	13.5	9.5	7.5
1156	2	16.5	15.5	13.5	15.5	9.5	9.5	12.5	13.5	8.5	8.5
1176	2	17.5	17.5	13.5	15.5	11.5	10.5	13.5	11.5	8.5	9.5
1198	2	15.5	16.5	14.5	14.5	10.5	11.5	13.5	11.5	7.5	9.5
1221	2	17.5	16.5	13.5	15.5	10.5	11.5	12.5	11.5	8.5	9.5
1230	2	17.5	17.5	14.5	13.5	9.5	11.5	13.5	13.5	7.5	7.5
1232	2	16.5	15.5	15.5	14.5	11.5	11.5	13.5	11.5	8.5	9.5
1238	2	17.5	16.5	13.5	15.5	10.5	11.5	12.5	12.5	8.5	9.5
1274	2	16.5	17.5	13.5	14.5	9.5	11.5	13.5	11.5	8.5	8.5
1283	2	16.5	17.5	14.5	13.5	10.5	11.5	11.5	13.5	8.5	7.5
1286	2	15.5	16.5	14.5	13.5	11.5	9.5	12.5	11.5	8.5	7.5
1304	2	15.5	16.5	15.5	15.5	9.5	9.5	11.5	12.5	7.5	7.5
1318	2	24.5	24.5	22.5	21.5	17.5	16.5	20.5	19.5	16.5	15.5
1328	2	17.5	16.5	14.5	13.5	11.5	10.5	13.5	12.5	8.5	9.5
1359	2	16.5	16.5	15.5	15.5	11.5	10.5	11.5	13.5	7.5	8.5
1370	2	23.5	24.5	22.5	20.5	17.5	17.5	20.5	20.5	14.5	16.5
1375	2	17.5	16.5	14.5	14.5	10.5	10.5	12.5	11.5	9.5	7.5
1381	2	15.5	15.5	13.5	13.5	9.5	10.5	11.5	12.5	8.5	9.5
1382	2	17.5	17.5	14.5	13.5	11.5	10.5	11.5	13.5	9.5	9.5
1385	2	24.5	23.5	21.5	22.5	17.5	16.5	18.5	19.5	15.5	15.5
1388	2	16.5	15.5	13.5	13.5	9.5	11.5	11.5	12.5	7.5	9.5
1398	2	16.5	16.5	14.5	14.5	10.5	9.5	11.5	11.5	9.5	8.5
1399	2	15.5	15.5	13.5	13.5	10.5	9.5	11.5	12.5	7.5	9.5
1449	2	16.5	16.5	13.5	15.5	11.5	10.5	13.5	11.5	7.5	7.5
1450	2	15.5	17.5	14.5	14.5	9.5	9.5	13.5	11.5	8.5	7.5
1454	2	17.5	15.5	14.5	14.5	11.5	9.5	12.5	12.5	9.5	7.5
1458	2	16.5	15.5	13.5	15.5	9.5	10.5	13.5	11.5	9.5	7.5
1479	2	15.5	15.5	13.5	13.5	11.5	10.5	12.5	13.5	8.5	9.5
1484	2	17.5	15.5	15.5	13.5	9.5	10.5	12.5	12.5	9.5	8.5
1487	2	17.5	15.5	15.5	15.5	10.5	9.5	12.5	11.5	9.5	8.5
1518	2	17.5	17.5	13.5	13.5	9.5	10.5	11.5	13.5	8.5	9.5
1530	2	15.5	15.5	14.5	13.5	11.5	11.5	12.5	12.5	8.5	8.5
1544	2	17.5	17.5	13.5	13.5	11.5	9.5	13.5	11.5	9.5	8.5
1581	2	15.5	16.5	14.5	13.5	11.5	10.5	11.5	11.5	7.5	8.5
1595	2	16.5	16.5	15.5	14.5	11.5	9.5	11.5	13.5	9.5	8.5
1627	2	17.5	15.5	14.5	13.5	10.5	10.5	11.5	12.5	9.5	9.5
1647	2	17.5	15.5	14.5	15.5	10.5	11.5	13.5	12.5	9.5	8.5
1650	2	22.5	22.5	20.5	22.5	18.5	16.5	18.5	18.5	14.5	16.5
1653	2	16.5	16.5	13.5	14.5	9.5	10.5	13.5	12.5	7.5	7.5
1671	2	16.5	16.5	15.5	14.5	9.5	10.5	12.5	12.5	7.5	7.5
1680	2	16.5	17.5	13.5	15.5	11.5	10.5	12.5	11.5	7.5	7.5
1706	2	24.5	23.5	20.5	22.5	16.5	17.5	20.5	19.5	16.5	15.5
1742	2	15.5	17.5	15.5	13.5	9.5	10.5	12.5	11.5	8.5	8.5
1774	2	15.5	16.5	13.5	15.5	9.5	11.5	13.5	13.5	9.5	9.5
1780	2	16.5	17.5	14.5	14.5	9.5	11.5	11.5	12.5	7.5	9.5
1834	2	16.5	15.5	14.5	14.5	11.5	9.5	13.5	12.5	7.5	9.5
20	3	17	16	15	15	11	10	14	12	9	8
27	3	15	16	13	12	9	9	11	11	8	8
46	3	17	17	16	16	11	10	13	14	8	8
49	3	17	18	15	14	12	11	13	13	8	9
50	3	18	17	14	14	10	10	14	12	10	10
53	3	18	17	16	16	10	10	12	12	9	9
60	3	25	23	21	23	19	17	21	20	17	16
63	3	23	23	21	21	19	18	21	19	17	15
77	3	16	17	14	15	12	12	12	14	8	8
82	3	16	16	15	15	11	11	13	13	9	9
91	3	16	16	14	14	12	11	14	12	10	8
95	3	17	18	14	16	11	12	13	13	9	9
102	3	23	24	22	22	19	18	20	21	15	17
107	3	15	15	12	12	10	8	10	12	7	6
127	3	17	18	16	15	11	11	14	13	9	9
129	3	18	18	14	15	12	12	14	13	10	9
131	3	18	18	14	14	11	10	12	13	10	9
141	3	16	16	15	16	12	12	14	13	8	9
145	3	18	16	15	14	10	12	13	12	10	9
152	3	18	17	14	14	11	12	13	14	9	10
173	3	17	16	14	16	11	11	12	13	9	8
184	3	16	16	16	14	12	10	13	12	8	10
189	3	16	16	14	15	12	12	13	14	8	10
195	3	18	16	16	16	11	12	12	12	9	8
212	3	18	16	16	14	10	12	13	13	8	8
232	3	14	16	14	12	10	9	12	10	8	7
257	3	18	17	16	14	11	12	12	12	9	10
260	3	18	17	14	16	12	10	14	14	10	9
261	3	17	17	14	15	11	12	12	14	8	8
264	3	16	16	15	15	10	12	13	13	10	8
269	3	15	14	14	14	9	10	11	12	7	7
277	3	18	18	15	16	10	10	12	12	8	10
279	3	17	18	16	15	10	11	13	12	8	9
284	3	15	15	12	12	10	9	10	10	6	8
293	3	16	17	15	14	12	12	12	12	10	9
307	3	17	18	15	14	11	12	14	14	10	8
313	3	17	17	14	16	12	10	14	12	10	8
314	3	39	38	37	37	33	32	35	34	29	30
321	3	18	18	14	16	12	12	14	12	10	9
329	3	24	23	23	21	19	19	20	19	17	17
333	3	17	18	14	14	10	11	12	12	8	9
337	3	15	15	14	12	8	10	11	10	6	6
344	3	14	15	14	12	10	10	12	12	6	7
347	3	23	23	21	22	18	19	19	20	16	15
380	3	16	17	15	14	10	10	14	12	9	9
382	3	16	18	16	16	10	11	14	13	9	8
387	3	17	18	15	14	11	11	14	14	10	8
394	3	25	24	23	21	17	17	21	19	17	16
408	3	18	17	15	14	10	10	14	13	9	8
413	3	18	17	16	14	10	10	14	13	9	10
416	3	18	18	16	16	12	11	12	14	8	8
427	3	18	18	15	16	12	11	12	12	8	8
430	3	23	23	23	22	19	18	19	21	17	15
432	3	17	16	15	16	12	11	14	13	9	8
451	3	17	18	14	16	12	12	14	13	8	10
464	3	24	25	21	22	18	18	19	19	15	15
469	3	16	16	15	14	12	11	14	13	9	10
476	3	18	18	15	16	10	10	14	13	10	8
488	3	17	17	16	15	11	10	12	12	8	10
495	3	18	16	15	16	11	12	13	14	9	8
511	3	24	25	23	23	18	17	21	21	17	17
525	3	17	17	14	14	10	12	13	12	10	9
529	3	17	18	15	15	11	10	13	12	10	9
533	3	18	18	16	14	10	12	14	14	10	10
544	3	16	18	16	14	10	10	12	13	10	9
550	3	16	17	15	15	12	11	14	14	9	10
564	3	17	16	15	16	10	10	13	13	10	9
567	3	17	16	15	16	10	10	13	13	10	9
574	3	18	18	15	16	11	11	12	12	9	8
607	3	18	16	15	14	11	11	14	13	8	10
613	3	17	17	15	15	12	12	14	13	10	9
618	3	16	18	15	14	10	10	14	13	9	10
624	3	16	16	14	16	11	11	13	13	10	8
670	3	39	38	36	35	33	31	33	34	31	30
679	3	16	18	15	14	11	11	12	13	9	8
695	3	16	16	14	16	12	12	13	13	8	9
719	3	16	18	16	15	11	10	12	14	10	10
743	3	24	25	22	22	18	18	20	20	15	15
774	3	21	20	18	17	14	13	17	17	11	11
787	3	18	16	16	16	11	12	12	14	8	9
805	3	16	17	15	15	10	12	14	12	10	10
817	3	18	16	15	16	11	11	13	12	9	8
832	3	16	17	16	15	11	12	13	14	9	8
836	3	17	17	14	14	12	10	14	14	8	9
842	3	17	17	16	16	10	12	14	13	8	8
859	3	18	16	14	15	10	11	12	14	10	8
864	3	17	18	15	16	10	12	13	13	9	8
872	3	18	17	16	14	12	11	13	14	10	8
879	3	25	23	23	21	19	17	21	19	15	16
884	3	17	18	14	15	11	11	13	13	9	9
898	3	32	31	30	29	26	26	26	28	22	24
917	3	17	18	14	15	10	10	14	14	10	10
932	3	16	16	14	15	12	11	13	14	8	10
942	3	17	18	16	16	12	10	13	14	9	9
946	3	17	16	14	16	11	10	14	13	9	8
954	3	16	16	16	16	10	11	12	13	10	10
963	3	17	17	16	16	12	11	13	14	8	10
984	3	18	16	14	16	12	10	14	12	8	10
998	3	18	17	14	16	10	12	12	13	9	9
1003	3	16	16	14	14	10	12	13	13	10	8
1005	3	16	18	14	16	10	11	14	14	8	8
1023	3	17	16	14	15	11	12	14	12	10	9
1047	3	24	25	21	23	17	17	20	19	16	15
1054	3	17	18	15	15	11	10	13	13	8	8
1065	3	18	17	14	14	11	10	14	14	9	10
1069	3	18	16	16	15	10	11	14	14	9	9
1073	3	24	25	21	23	17	18	19	19	16	17
1079	3	17	18	15	16	12	11	12	12	10	9
1081	3	16	18	14	16	10	12	14	14	8	9
1091	3	17	18	16	14	11	10	14	13	8	10
1125	3	25	24	23	23	18	18	19	21	17	16
1135	3	17	16	16	14	11	12	14	13	9	10
1151	3	16	18	15	16	12	12	13	14	10	8
1156	3	17	16	14	16	10	10	13	14	9	9
1176	3	18	18	14	16	12	11	14	12	9	10
1198	3	16	17	15	15	11	12	14	12	8	10
1221	3	18	17	14	16	11	12	13	12	9	10
1230	3	18	18	15	14	10	12	14	14	8	8
1232	3	17	16	16	15	12	12	14	12	9	10
1238	3	18	17	14	16	11	12	13	13	9	10
1274	3	17	18	14	15	10	12	14	12	9	9
1283	3	17	18	15	14	11	12	12	14	9	8
1286	3	16	17	15	14	12	10	13	12	9	8
1304	3	16	17	16	16	10	10	12	13	8	8
1318	3	25	25	23	22	18	17	21	20	17	16
1328	3	18	17	15	14	12	11	14	13	9	10
1359	3	17	17	16	16	12	11	12	14	8	9
