N	D	1	2	3	4	5	6	7	8	9	10
1386	2	16.5	17.5	14.5	14.5	10.5	11.5	12.5	12.5	9.5	8.5
1395	2	16.5	17.5	13.5	14.5	9.5	10.5	13.5	13.5	9.5	9.5
1417	2	15.5	15.5	13.5	15.5	10.5	10.5	13.5	11.5	7.5	7.5
1452	2	16.5	17.5	15.5	15.5	9.5	11.5	11.5	12.5	8.5	8.5
1461	2	16.5	17.5	15.5	14.5	9.5	11.5	13.5	13.5	8.5	8.5
1513	2	16.5	17.5	13.5	14.5	11.5	10.5	11.5	12.5	9.5	8.5
1537	2	17.5	16.5	14.5	13.5	9.5	9.5	11.5	11.5	8.5	7.5
1589	2	17.5	16.5	14.5	13.5	11.5	9.5	13.5	11.5	7.5	8.5
1658	2	15.5	15.5	14.5	14.5	9.5	9.5	13.5	11.5	8.5	8.5
1687	2	15.5	15.5	15.5	13.5	9.5	11.5	11.5	12.5	9.5	8.5
1688	2	15.5	15.5	14.5	14.5	9.5	11.5	11.5	11.5	8.5	8.5
1690	2	15.5	17.5	15.5	14.5	9.5	11.5	13.5	12.5	9.5	8.5
1703	2	15.5	15.5	15.5	15.5	10.5	9.5	11.5	12.5	7.5	8.5
1727	2	16.5	15.5	14.5	14.5	10.5	10.5	13.5	12.5	8.5	7.5
1730	2	23.5	24.5	22.5	20.5	18.5	18.5	19.5	18.5	14.5	15.5
1746	2	15.5	17.5	14.5	13.5	10.5	9.5	13.5	13.5	9.5	7.5
1769	2	24.5	24.5	21.5	20.5	16.5	16.5	19.5	18.5	15.5	14.5
1797	2	24.5	22.5	21.5	22.5	17.5	18.5	20.5	18.5	15.5	15.5
1818	2	17.5	15.5	15.5	14.5	11.5	9.5	13.5	13.5	8.5	8.5
1819	2	44.5	43.5	41.5	41.5	38.5	37.5	41.5	40.5	36.5	37.5
22	3	14	16	14	12	9	8	11	11	6	6
28	3	16	16	14	14	12	10	13	12	10	9
33	3	17	18	16	14	11	10	13	12	9	9
56	3	16	18	16	16	11	12	12	13	10	8
66	3	16	15	12	14	9	8	11	10	6	6
71	3	24	25	21	21	19	17	21	19	15	15
72	3	15	14	13	13	10	10	12	10	6	6
95	3	17	18	16	14	11	11	13	13	10	10
96	3	18	18	14	14	10	12	13	12	10	9
105	3	18	17	16	14	10	12	14	12	10	10
134	3	15	16	12	13	8	10	10	11	7	6
184	3	18	18	14	15	11	10	12	13	8	8
243	3	16	18	16	14	10	11	12	13	9	8
250	3	16	17	15	14	10	12	14	12	8	9
283	3	15	14	12	13	10	10	12	12	8	7
298	3	17	16	15	15	11	12	12	14	10	8
303	3	18	16	16	15	12	11	12	14	9	8
309	3	18	18	14	15	11	10	14	13	9	10
330	3	18	16	15	15	11	11	13	12	8	10
332	3	18	17	15	15	11	11	13	12	9	10
347	3	16	17	15	14	10	11	12	14	9	10
378	3	18	16	15	14	12	12	12	14	9	10
404	3	17	16	14	15	12	10	13	13	8	8
409	3	18	17	15	14	11	10	13	13	10	10
449	3	18	17	15	14	11	10	13	13	10	10
471	3	18	16	14	15	12	12	12	14	10	9
494	3	16	17	15	16	11	10	14	12	10	9
510	3	16	17	16	14	12	10	12	12	9	10
523	3	16	16	16	15	10	12	13	14	10	10
539	3	17	18	14	15	10	11	14	14	8	10
558	3	18	16	15	14	12	10	13	13	9	9
570	3	18	16	14	14	10	10	13	14	9	9
612	3	17	16	15	14	11	11	13	13	8	8
663	3	16	16	16	16	11	10	14	13	9	8
696	3	18	18	14	14	10	10	12	14	10	10
702	3	17	18	14	14	12	12	13	12	9	9
709	3	25	25	22	22	17	18	19	20	17	16
720	3	16	16	15	16	12	10	13	13	10	10
722	3	17	16	15	14	10	10	13	12	9	9
759	3	25	23	22	21	17	18	21	20	17	17
775	3	30	32	28	30	24	25	26	28	22	23
791	3	18	18	14	14	11	12	12	13	10	9
795	3	18	17	14	15	11	11	13	14	10	10
816	3	16	18	15	14	11	12	14	14	8	10
837	3	16	18	16	16	11	11	12	14	10	8
914	3	16	18	14	14	10	11	14	14	10	10
915	3	17	16	15	15	12	12	13	14	8	9
925	3	17	18	15	16	11	10	12	12	10	9
929	3	17	18	16	15	10	12	12	13	10	10
931	3	16	16	15	14	12	10	13	14	10	10
947	3	16	18	16	16	11	12	14	13	10	8
969	3	17	16	14	14	11	10	14	13	10	10
1003	3	18	16	15	16	12	12	13	14	8	8
1006	3	18	16	16	15	11	11	14	14	9	9
1020	3	18	16	15	16	10	12	14	12	9	10
1025	3	16	18	16	14	11	11	14	12	9	9
1028	3	16	16	14	15	12	12	13	12	8	9
1046	3	18	17	15	14	10	10	12	14	9	8
1053	3	17	18	16	14	10	12	12	12	10	10
1058	3	18	16	14	16	10	10	13	14	9	9
1072	3	16	17	15	16	11	12	12	12	9	8
1138	3	18	16	16	15	11	11	13	12	10	9
1164	3	17	16	14	16	11	12	14	12	10	10
1180	3	16	18	14	16	12	12	13	13	10	10
1182	3	18	17	16	16	10	10	13	13	10	10
1189	3	18	17	14	15	12	11	12	12	8	8
1203	3	17	18	14	16	11	12	13	13	10	10
1215	3	18	17	16	14	11	11	13	12	8	9
1218	3	17	16	15	14	11	12	12	13	9	9
1223	3	16	17	15	15	11	10	14	12	8	8
1234	3	30	32	28	29	25	25	28	28	23	24
1302	3	16	17	15	14	10	12	12	12	10	9
1306	3	18	18	15	14	10	10	12	13	8	10
1337	3	17	18	16	14	11	11	13	14	8	9
1347	3	18	16	14	14	12	10	12	13	10	10
1348	3	17	16	15	14	10	11	13	12	10	8
1349	3	16	16	16	15	11	10	12	12	10	8
1357	3	16	16	14	14	11	10	13	12	10	9
1386	3	17	18	15	15	11	12	13	13	10	9
1395	3	17	18	14	15	10	11	14	14	10	10
1417	3	16	16	14	16	11	11	14	12	8	8
1452	3	17	18	16	16	10	12	12	13	9	9
1461	3	17	18	16	15	10	12	14	14	9	9
1513	3	17	18	14	15	12	11	12	13	10	9
1537	3	18	17	15	14	10	10	12	12	9	8
1589	3	18	17	15	14	12	10	14	12	8	9
1658	3	16	16	15	15	10	10	14	12	9	9
1687	3	16	16	16	14	10	12	12	13	10	9
1688	3	16	16	15	15	10	12	12	12	9	9
1690	3	16	18	16	15	10	12	14	13	10	9
1703	3	16	16	16	16	11	10	12	13	8	9
1727	3	17	16	15	15	11	11	14	13	9	8
1730	3	24	25	23	21	19	19	20	19	15	16
1746	3	16	18	15	14	11	10	14	14	10	8
1769	3	25	25	22	21	17	17	20	19	16	15
1797	3	25	23	22	23	18	19	21	19	16	16
1818	3	18	16	16	15	12	10	14	14	9	9
1819	3	45	44	42	42	39	38	42	41	37	38
22	4	14.5	16.5	14.5	12.5	9.5	8.5	11.5	11.5	6.5	6.5
28	4	16.5	16.5	14.5	14.5	12.5	10.5	13.5	12.5	10.5	9.5
33	4	17.5	18.5	16.5	14.5	11.5	10.5	13.5	12.5	9.5	9.5
56	4	16.5	18.5	16.5	16.5	11.5	12.5	12.5	13.5	10.5	8.5
66	4	16.5	15.5	12.5	14.5	9.5	8.5	11.5	10.5	6.5	6.5
71	4	24.5	25.5	21.5	21.5	19.5	17.5	21.5	19.5	15.5	15.5
72	4	15.5	14.5	13.5	13.5	10.5	10.5	12.5	10.5	6.5	6.5
95	4	17.5	18.5	16.5	14.5	11.5	11.5	13.5	13.5	10.5	10.5
96	4	18.5	18.5	14.5	14.5	10.5	12.5	13.5	12.5	10.5	9.5
105	4	18.5	17.5	16.5	14.5	10.5	12.5	14.5	12.5	10.5	10.5
134	4	15.5	16.5	12.5	13.5	8.5	10.5	10.5	11.5	7.5	6.5
184	4	18.5	18.5	14.5	15.5	11.5	10.5	12.5	13.5	8.5	8.5
243	4	16.5	18.5	16.5	14.5	10.5	11.5	12.5	13.5	9.5	8.5
250	4	16.5	17.5	15.5	14.5	10.5	12.5	14.5	12.5	8.5	9.5
283	4	15.5	14.5	12.5	13.5	10.5	10.5	12.5	12.5	8.5	7.5
298	4	17.5	16.5	15.5	15.5	11.5	12.5	12.5	14.5	10.5	8.5
303	4	18.5	16.5	16.5	15.5	12.5	11.5	12.5	14.5	9.5	8.5
309	4	18.5	18.5	14.5	15.5	11.5	10.5	14.5	13.5	9.5	10.5
330	4	18.5	16.5	15.5	15.5	11.5	11.5	13.5	12.5	8.5	10.5
332	4	18.5	17.5	15.5	15.5	11.5	11.5	13.5	12.5	9.5	10.5
347	4	16.5	17.5	15.5	14.5	10.5	11.5	12.5	14.5	9.5	10.5
378	4	18.5	16.5	15.5	14.5	12.5	12.5	12.5	14.5	9.5	10.5
404	4	17.5	16.5	14.5	15.5	12.5	10.5	13.5	13.5	8.5	8.5
409	4	18.5	17.5	15.5	14.5	11.5	10.5	13.5	13.5	10.5	10.5
449	4	18.5	17.5	15.5	14.5	11.5	10.5	13.5	13.5	10.5	10.5
471	4	18.5	16.5	14.5	15.5	12.5	12.5	12.5	14.5	10.5	9.5
494	4	16.5	17.5	15.5	16.5	11.5	10.5	14.5	12.5	10.5	9.5
510	4	16.5	17.5	16.5	14.5	12.5	10.5	12.5	12.5	9.5	10.5
523	4	16.5	16.5	16.5	15.5	10.5	12.5	13.5	14.5	10.5	10.5
539	4	17.5	18.5	14.5	15.5	10.5	11.5	14.5	14.5	8.5	10.5
558	4	18.5	16.5	15.5	14.5	12.5	10.5	13.5	13.5	9.5	9.5
570	4	18.5	16.5	14.5	14.5	10.5	10.5	13.5	14.5	9.5	9.5
612	4	17.5	16.5	15.5	14.5	11.5	11.5	13.5	13.5	8.5	8.5
663	4	16.5	16.5	16.5	16.5	11.5	10.5	14.5	13.5	9.5	8.5
696	4	18.5	18.5	14.5	14.5	10.5	10.5	12.5	14.5	10.5	10.5
702	4	17.5	18.5	14.5	14.5	12.5	12.5	13.5	12.5	9.5	9.5
709	4	25.5	25.5	22.5	22.5	17.5	18.5	19.5	20.5	17.5	16.5
720	4	16.5	16.5	15.5	16.5	12.5	10.5	13.5	13.5	10.5	10.5
722	4	17.5	16.5	15.5	14.5	10.5	10.5	13.5	12.5	9.5	9.5
759	4	25.5	23.5	22.5	21.5	17.5	18.5	21.5	20.5	17.5	17.5
775	4	30.5	32.5	28.5	30.5	24.5	25.5	26.5	28.5	22.5	23.5
791	4	18.5	18.5	14.5	14.5	11.5	12.5	12.5	13.5	10.5	9.5
795	4	18.5	17.5	14.5	15.5	11.5	11.5	13.5	14.5	10.5	10.5
816	4	16.5	18.5	15.5	14.5	11.5	12.5	14.5	14.5	8.5	10.5
837	4	16.5	18.5	16.5	16.5	11.5	11.5	12.5	14.5	10.5	8.5
914	4	16.5	18.5	14.5	14.5	10.5	11.5	14.5	14.5	10.5	10.5
915	4	17.5	16.5	15.5	15.5	12.5	12.5	13.5	14.5	8.5	9.5
925	4	17.5	18.5	15.5	16.5	11.5	10.5	12.5	12.5	10.5	9.5
929	4	17.5	18.5	16.5	15.5	10.5	12.5	12.5	13.5	10.5	10.5
931	4	16.5	16.5	15.5	14.5	12.5	10.5	13.5	14.5	10.5	10.5
947	4	16.5	18.5	16.5	16.5	11.5	12.5	14.5	13.5	10.5	8.5
969	4	17.5	16.5	14.5	14.5	11.5	10.5	14.5	13.5	10.5	10.5
1003	4	18.5	16.5	15.5	16.5	12.5	12.5	13.5	14.5	8.5	8.5
1006	4	18.5	16.5	16.5	15.5	11.5	11.5	14.5	14.5	9.5	9.5
1020	4	18.5	16.5	15.5	16.5	10.5	12.5	14.5	12.5	9.5	10.5
1025	4	16.5	18.5	16.5	14.5	11.5	11.5	14.5	12.5	9.5	9.5
1028	4	16.5	16.5	14.5	15.5	12.5	12.5	13.5	12.5	8.5	9.5
1046	4	18.5	17.5	15.5	14.5	10.5	10.5	12.5	14.5	9.5	8.5
1053	4	17.5	18.5	16.5	14.5	10.5	12.5	12.5	12.5	10.5	10.5
1058	4	18.5	16.5	14.5	16.5	10.5	10.5	13.5	14.5	9.5	9.5
1072	4	16.5	17.5	15.5	16.5	11.5	12.5	12.5	12.5	9.5	8.5
1138	4	18.5	16.5	16.5	15.5	11.5	11.5	13.5	12.5	10.5	9.5
1164	4	17.5	16.5	14.5	16.5	11.5	12.5	14.5	12.5	10.5	10.5
1180	4	16.5	18.5	14.5	16.5	12.5	12.5	13.5	13.5	10.5	10.5
1182	4	18.5	17.5	16.5	16.5	10.5	10.5	13.5	13.5	10.5	10.5
1189	4	18.5	17.5	14.5	15.5	12.5	11.5	12.5	12.5	8.5	8.5
1203	4	17.5	18.5	14.5	16.5	11.5	12.5	13.5	13.5	10.5	10.5
1215	4	18.5	17.5	16.5	14.5	11.5	11.5	13.5	12.5	8.5	9.5
1218	4	17.5	16.5	15.5	14.5	11.5	12.5	12.5	13.5	9.5	9.5
1223	4	16.5	17.5	15.5	15.5	11.5	10.5	14.5	12.5	8.5	8.5
1234	4	30.5	32.5	28.5	29.5	25.5	25.5	28.5	28.5	23.5	24.5
1302	4	16.5	17.5	15.5	14.5	10.5	12.5	12.5	12.5	10.5	9.5
1306	4	18.5	18.5	15.5	14.5	10.5	10.5	12.5	13.5	8.5	10.5
1337	4	17.5	18.5	16.5	14.5	11.5	11.5	13.5	14.5	8.5	9.5
1347	4	18.5	16.5	14.5	14.5	12.5	10.5	12.5	13.5	10.5	10.5
1348	4	17.5	16.5	15.5	14.5	10.5	11.5	13.5	12.5	10.5	8.5
1349	4	16.5	16.5	16.5	15.5	11.5	10.5	12.5	12.5	10.5	8.5
1357	4	16.5	16.5	14.5	14.5	11.5	10.5	13.5	12.5	10.5	9.5
1386	4	17.5	18.5	15.5	15.5	11.5	12.5	13.5	13.5	10.5	9.5
1395	4	17.5	18.5	14.5	15.5	10.5	11.5	14.5	14.5	10.5	10.5
1417	4	16.5	16.5	14.5	16.5	11.5	11.5	14.5	12.5	8.5	8.5
1452	4	17.5	18.5	16.5	16.5	10.5	12.5	12.5	13.5	9.5	9.5
1461	4	17.5	18.5	16.5	15.5	10.5	12.5	14.5	14.5	9.5	9.5
1513	4	17.5	18.5	14.5	15.5	12.5	11.5	12.5	13.5	10.5	9.5
1537	4	18.5	17.5	15.5	14.5	10.5	10.5	12.5	12.5	9.5	8.5
1589	4	18.5	17.5	15.5	14.5	12.5	10.5	14.5	12.5	8.5	9.5
1658	4	16.5	16.5	15.5	15.5	10.5	10.5	14.5	12.5	9.5	9.5
1687	4	16.5	16.5	16.5	14.5	10.5	12.5	12.5	13.5	10.5	9.5
1688	4	16.5	16.5	15.5	15.5	10.5	12.5	12.5	12.5	9.5	9.5
1690	4	16.5	18.5	16.5	15.5	10.5	12.5	14.5	13.5	10.5	9.5
1703	4	16.5	16.5	16.5	16.5	11.5	10.5	12.5	13.5	8.5	9.5
1727	4	17.5	16.5	15.5	15.5	11.5	11.5	14.5	13.5	9.5	8.5
1730	4	24.5	25.5	23.5	21.5	19.5	19.5	20.5	19.5	15.5	16.5
1746	4	16.5	18.5	15.5	14.5	11.5	10.5	14.5	14.5	10.5	8.5
1769	4	25.5	25.5	22.5	21.5	17.5	17.5	20.5	19.5	16.5	15.5
1797	4	25.5	23.5	22.5	23.5	18.5	19.5	21.5	19.5	16.5	16.5
1818	4	18.5	16.5	16.5	15.5	12.5	10.5	14.5	14.5	9.5	9.5
1819	4	45.5	44.5	42.5	42.5	39.5	38.5	42.5	41.5	37.5	38.5
22	5	18	17	16	14	12	11	14	14	9	9
28	5	19	18	18	17	13	12	14	15	10	10
33	5	19	18	17	16	14	13	15	14	12	10
56	5	18	20	17	16	12	13	16	15	11	10
66	5	17	17	14	16	12	12	14	13	8	9
71	5	30	29	28	26	23	23	26	26	20	22
72	5	16	18	14	14	11	12	14	14	8	10
95	5	20	20	16	16	14	13	15	16	10	11
96	5	18	18	17	17	12	13	16	16	11	10
105	5	18	19	16	18	12	14	14	14	10	11
134	5	16	17	14	16	10	10	13	13	10	10
184	5	19	20	18	18	12	12	16	14	11	10
243	5	19	19	18	17	12	14	14	16	12	11
250	5	20	20	18	17	14	14	14	15	11	12
283	5	17	17	14	15	11	10	12	13	10	9
298	5	18	18	17	16	12	13	16	14	10	12
303	5	18	18	17	17	14	12	14	16	11	10
309	5	20	18	17	16	14	14	15	14	11	12
