N	D	1	2	3	4	5	6	7	8	9	10
657	1	16	17	13	14	9	11	11	11	8	7
664	1	22	23	21	21	17	18	20	18	15	14
665	1	16	16	14	14	11	10	11	11	7	9
667	1	31	31	27	27	23	23	26	27	21	22
674	1	15	15	15	15	10	11	13	11	9	9
686	1	16	17	15	13	9	10	13	12	9	9
691	1	15	15	13	15	11	11	12	13	8	8
694	1	17	15	14	15	11	11	11	11	8	8
704	1	15	15	15	15	11	10	11	13	8	8
707	1	17	15	15	15	9	11	12	11	9	7
710	1	17	15	13	13	9	10	11	11	9	7
727	1	17	15	15	14	9	11	12	11	9	8
770	1	16	16	15	15	9	9	13	11	9	9
788	1	17	15	13	15	11	10	13	11	8	7
790	1	24	23	20	22	16	18	18	18	14	14
793	1	15	15	14	13	10	10	13	11	8	9
803	1	16	15	14	15	9	11	12	11	9	9
816	1	16	17	15	14	9	9	12	11	9	7
818	1	17	17	14	15	11	11	13	11	7	8
819	1	14	13	13	12	8	8	10	10	6	6
820	1	16	17	15	13	9	9	13	11	7	9
825	1	16	15	13	15	10	9	12	12	9	7
826	1	15	17	13	13	11	10	11	11	7	8
838	1	15	16	13	13	9	9	12	11	9	9
851	1	16	16	15	14	11	9	11	11	7	9
867	1	15	17	15	15	10	11	12	13	9	8
870	1	16	17	13	15	9	11	13	12	9	9
876	1	14	14	12	12	7	7	11	10	7	5
881	1	17	15	13	15	9	9	13	11	7	9
897	1	17	15	13	14	9	11	13	13	8	7
906	1	15	16	15	13	11	10	13	12	7	8
920	1	22	24	21	21	18	18	20	20	15	15
928	1	16	16	14	13	10	9	13	12	9	9
955	1	30	31	29	27	24	24	26	25	22	23
958	1	15	15	13	13	10	10	12	11	7	7
961	1	17	16	13	14	10	11	11	13	7	8
979	1	16	15	14	14	10	9	12	11	8	7
1013	1	17	16	14	14	9	9	12	13	7	7
1015	1	16	15	13	14	9	9	12	13	9	8
1024	1	15	15	14	15	9	9	13	13	8	8
1036	1	17	17	15	15	10	10	13	12	7	7
1050	1	17	16	15	13	11	11	11	12	9	8
1084	1	16	16	14	13	10	10	11	12	7	7
1092	1	17	17	13	14	10	11	12	13	9	8
1112	1	24	23	22	20	16	17	18	19	15	14
1114	1	15	17	15	15	10	9	13	12	8	8
1115	1	17	15	13	13	11	9	12	13	8	7
1120	1	17	15	14	13	11	9	13	12	8	8
1123	1	15	15	15	15	11	11	13	11	9	7
1143	1	17	16	13	15	9	10	11	13	7	9
1155	1	17	16	15	14	11	9	12	11	9	9
1162	1	14	13	12	11	8	7	10	9	6	5
1209	1	15	16	14	13	11	11	11	12	7	8
1214	1	17	15	14	14	11	9	13	13	9	9
1228	1	15	16	13	14	10	9	12	12	7	7
1231	1	17	17	15	14	9	9	12	11	8	8
1249	1	44	43	41	41	39	39	39	41	36	36
1261	1	16	17	15	14	10	10	13	12	8	8
1263	1	16	17	15	15	9	9	11	13	9	8
1264	1	15	17	13	14	10	9	11	13	7	7
1275	1	17	15	15	13	11	11	11	11	8	8
1311	1	16	16	13	15	9	10	12	13	9	7
1317	1	16	16	13	13	9	11	12	11	8	8
1323	1	17	15	14	15	11	9	13	11	8	9
1325	1	15	17	13	15	11	11	13	11	8	7
1336	1	17	16	13	15	10	9	12	12	9	9
1338	1	17	16	13	15	9	9	13	11	8	9
1341	1	15	15	15	13	11	11	12	11	8	7
1350	1	15	16	14	13	11	9	11	12	9	8
1352	1	15	17	15	14	11	11	13	13	8	8
1358	1	17	16	13	13	9	10	11	11	7	8
1364	1	17	15	13	13	11	9	13	11	7	9
1368	1	16	16	13	15	11	11	13	13	7	9
1384	1	16	15	15	13	9	10	11	11	8	8
1408	1	17	17	14	13	10	10	12	12	9	9
1424	1	16	16	15	13	9	10	11	11	8	9
1440	1	15	17	14	13	10	10	13	13	7	7
1449	1	17	15	13	13	9	9	13	12	8	7
1459	1	16	17	15	15	10	10	12	12	7	8
1469	1	17	16	14	14	11	9	11	12	8	8
1470	1	17	15	14	14	9	9	11	11	9	8
1473	1	15	16	13	13	11	9	11	11	9	8
1478	1	15	15	13	13	10	11	13	12	8	8
1481	1	16	17	14	14	9	11	12	13	9	9
1486	1	15	17	14	14	11	11	11	12	8	9
1491	1	15	17	13	15	9	9	13	12	9	9
1492	1	15	17	15	14	11	9	12	12	7	7
1496	1	17	16	15	14	10	11	11	13	7	9
1498	1	15	17	14	14	11	10	12	12	9	9
1507	1	15	16	14	15	9	9	13	13	8	9
1509	1	16	15	15	14	10	11	13	13	8	9
1517	1	15	15	15	15	10	9	13	13	7	7
1523	1	17	15	14	15	9	9	11	12	8	9
1532	1	15	17	15	15	9	11	13	11	7	9
1535	1	15	16	14	13	10	10	11	12	9	7
1542	1	16	16	13	15	10	11	13	13	9	8
1545	1	17	15	14	13	9	10	12	12	9	9
1549	1	16	15	15	14	11	10	11	11	9	8
1551	1	23	23	21	22	18	16	19	19	15	14
1563	1	16	16	14	15	9	9	11	13	7	7
1587	1	16	15	13	15	10	11	13	13	8	8
1591	1	17	17	13	15	11	10	13	12	8	7
1596	1	16	17	15	14	9	11	12	13	8	9
1610	1	15	16	14	14	9	9	12	11	9	9
1616	1	16	15	15	14	10	9	12	11	7	8
1617	1	17	15	13	13	10	11	12	11	9	9
1626	1	15	15	14	14	11	9	13	13	8	7
1628	1	16	16	15	13	9	9	13	11	8	8
1640	1	15	15	13	13	10	9	12	12	7	7
1641	1	17	15	15	13	10	11	12	12	9	8
1651	1	17	15	13	13	11	10	11	13	8	8
1657	1	16	17	15	15	11	9	11	11	7	8
1686	1	22	23	22	21	16	16	18	18	16	14
1688	1	22	23	20	22	16	18	20	19	15	15
1696	1	17	16	13	14	9	11	11	12	9	8
1697	1	16	16	15	15	11	9	11	12	8	9
1712	1	16	15	13	13	9	11	13	12	8	8
1721	1	24	22	21	20	17	16	19	20	14	15
1736	1	15	17	15	13	9	11	13	13	7	8
1746	1	15	16	14	13	10	11	13	11	8	9
1779	1	17	16	13	15	9	10	12	12	7	8
1795	1	15	16	15	13	9	10	13	13	7	7
1805	1	15	16	13	14	11	11	13	11	7	9
1811	1	15	15	15	13	9	11	12	11	7	8
1817	1	15	17	14	13	9	11	11	13	9	8
1826	1	15	16	14	14	11	10	12	12	7	8
1837	1	15	16	15	15	9	11	12	12	8	8
18	2	17.5	15.5	14.5	15.5	11.5	11.5	13.5	13.5	9.5	7.5
19	2	16.5	15.5	15.5	15.5	11.5	9.5	13.5	11.5	7.5	7.5
55	2	16.5	17.5	13.5	14.5	11.5	11.5	11.5	12.5	7.5	9.5
67	2	17.5	16.5	13.5	15.5	11.5	11.5	13.5	11.5	8.5	7.5
79	2	13.5	13.5	12.5	11.5	8.5	9.5	10.5	9.5	6.5	7.5
82	2	16.5	16.5	13.5	14.5	11.5	9.5	13.5	12.5	7.5	7.5
102	2	16.5	17.5	14.5	15.5	10.5	10.5	11.5	13.5	8.5	9.5
104	2	17.5	15.5	14.5	13.5	9.5	10.5	13.5	11.5	8.5	9.5
106	2	15.5	15.5	12.5	12.5	9.5	8.5	11.5	11.5	7.5	5.5
111	2	13.5	14.5	11.5	13.5	8.5	7.5	11.5	11.5	7.5	5.5
119	2	16.5	16.5	13.5	15.5	9.5	10.5	13.5	13.5	8.5	7.5
142	2	16.5	17.5	15.5	13.5	11.5	10.5	13.5	13.5	7.5	8.5
157	2	16.5	17.5	13.5	13.5	11.5	9.5	11.5	11.5	9.5	9.5
158	2	15.5	15.5	12.5	11.5	7.5	7.5	11.5	9.5	6.5	7.5
177	2	13.5	13.5	12.5	13.5	9.5	9.5	11.5	10.5	7.5	5.5
186	2	16.5	15.5	15.5	13.5	11.5	11.5	12.5	13.5	8.5	9.5
207	2	16.5	16.5	13.5	15.5	9.5	11.5	13.5	12.5	8.5	7.5
219	2	15.5	14.5	13.5	11.5	8.5	7.5	9.5	11.5	5.5	7.5
227	2	16.5	17.5	13.5	15.5	9.5	11.5	13.5	11.5	9.5	9.5
235	2	16.5	17.5	13.5	15.5	9.5	11.5	13.5	11.5	9.5	9.5
238	2	15.5	15.5	14.5	14.5	11.5	10.5	13.5	11.5	8.5	8.5
239	2	17.5	17.5	14.5	13.5	10.5	10.5	11.5	13.5	7.5	8.5
242	2	15.5	15.5	13.5	14.5	10.5	10.5	12.5	13.5	8.5	7.5
255	2	14.5	14.5	13.5	13.5	9.5	8.5	9.5	9.5	7.5	6.5
274	2	20.5	20.5	19.5	19.5	14.5	16.5	16.5	18.5	13.5	12.5
280	2	29.5	30.5	29.5	28.5	25.5	24.5	27.5	25.5	23.5	23.5
315	2	58.5	58.5	57.5	57.5	53.5	52.5	54.5	55.5	50.5	50.5
342	2	17.5	15.5	15.5	13.5	11.5	10.5	12.5	12.5	9.5	7.5
349	2	15.5	15.5	13.5	14.5	9.5	9.5	13.5	13.5	8.5	8.5
356	2	15.5	15.5	14.5	13.5	9.5	11.5	12.5	12.5	7.5	9.5
357	2	17.5	15.5	13.5	13.5	9.5	11.5	12.5	13.5	8.5	9.5
364	2	15.5	17.5	15.5	14.5	9.5	11.5	13.5	13.5	8.5	7.5
365	2	17.5	16.5	14.5	13.5	10.5	11.5	12.5	12.5	9.5	8.5
373	2	16.5	17.5	13.5	14.5	11.5	11.5	11.5	12.5	8.5	8.5
378	2	24.5	22.5	22.5	22.5	17.5	18.5	18.5	20.5	15.5	14.5
379	2	16.5	16.5	14.5	14.5	9.5	9.5	12.5	12.5	8.5	7.5
391	2	15.5	16.5	13.5	14.5	10.5	9.5	12.5	12.5	9.5	9.5
399	2	24.5	24.5	22.5	21.5	18.5	16.5	20.5	19.5	15.5	16.5
402	2	15.5	17.5	15.5	15.5	11.5	10.5	13.5	12.5	7.5	8.5
433	2	17.5	15.5	15.5	15.5	11.5	10.5	12.5	13.5	9.5	8.5
458	2	31.5	29.5	27.5	28.5	25.5	25.5	25.5	26.5	21.5	23.5
467	2	15.5	17.5	14.5	15.5	11.5	11.5	11.5	12.5	7.5	7.5
489	2	17.5	17.5	15.5	14.5	10.5	9.5	11.5	13.5	9.5	8.5
504	2	2.5	17.5	14.5	15.5	10.5	9.5	12.5	11.5	8.5	8.5
507	2	17.5	16.5	15.5	13.5	9.5	10.5	12.5	11.5	9.5	9.5
546	2	17.5	15.5	15.5	14.5	9.5	11.5	13.5	11.5	7.5	8.5
549	2	16.5	16.5	15.5	15.5	10.5	11.5	11.5	12.5	9.5	8.5
559	2	17.5	16.5	13.5	14.5	9.5	10.5	12.5	11.5	8.5	8.5
578	2	16.5	15.5	14.5	13.5	11.5	11.5	11.5	13.5	7.5	9.5
590	2	15.5	15.5	13.5	14.5	9.5	10.5	11.5	13.5	7.5	8.5
597	2	29.5	31.5	28.5	27.5	24.5	24.5	26.5	26.5	23.5	23.5
601	2	16.5	17.5	13.5	14.5	10.5	10.5	12.5	13.5	9.5	8.5
604	2	24.5	24.5	21.5	21.5	18.5	18.5	18.5	18.5	16.5	15.5
619	2	17.5	17.5	13.5	15.5	11.5	11.5	12.5	13.5	7.5	7.5
622	2	17.5	16.5	15.5	15.5	11.5	11.5	13.5	11.5	8.5	8.5
638	2	16.5	15.5	13.5	15.5	9.5	9.5	12.5	11.5	8.5	7.5
650	2	15.5	15.5	13.5	15.5	10.5	11.5	13.5	12.5	7.5	8.5
655	2	16.5	17.5	13.5	15.5	9.5	9.5	12.5	11.5	8.5	8.5
657	2	16.5	17.5	13.5	14.5	9.5	11.5	11.5	11.5	8.5	7.5
664	2	22.5	23.5	21.5	21.5	17.5	18.5	20.5	18.5	15.5	14.5
665	2	16.5	16.5	14.5	14.5	11.5	10.5	11.5	11.5	7.5	9.5
667	2	31.5	31.5	27.5	27.5	23.5	23.5	26.5	27.5	21.5	22.5
674	2	15.5	15.5	15.5	15.5	10.5	11.5	13.5	11.5	9.5	9.5
686	2	16.5	17.5	15.5	13.5	9.5	10.5	13.5	12.5	9.5	9.5
691	2	15.5	15.5	13.5	15.5	11.5	11.5	12.5	13.5	8.5	8.5
694	2	17.5	15.5	14.5	15.5	11.5	11.5	11.5	11.5	8.5	8.5
704	2	15.5	15.5	15.5	15.5	11.5	10.5	11.5	13.5	8.5	8.5
707	2	17.5	15.5	15.5	15.5	9.5	11.5	12.5	11.5	9.5	7.5
710	2	17.5	15.5	13.5	13.5	9.5	10.5	11.5	11.5	9.5	7.5
727	2	17.5	15.5	15.5	14.5	9.5	11.5	12.5	11.5	9.5	8.5
770	2	16.5	16.5	15.5	15.5	9.5	9.5	13.5	11.5	9.5	9.5
788	2	17.5	15.5	13.5	15.5	11.5	10.5	13.5	11.5	8.5	7.5
790	2	24.5	23.5	20.5	22.5	16.5	18.5	18.5	18.5	14.5	14.5
793	2	15.5	15.5	14.5	13.5	10.5	10.5	13.5	11.5	8.5	9.5
803	2	16.5	15.5	14.5	15.5	9.5	11.5	12.5	11.5	9.5	9.5
816	2	16.5	17.5	15.5	14.5	9.5	9.5	12.5	11.5	9.5	7.5
818	2	17.5	17.5	14.5	15.5	11.5	11.5	13.5	11.5	7.5	8.5
819	2	14.5	13.5	13.5	12.5	8.5	8.5	10.5	10.5	6.5	6.5
820	2	16.5	17.5	15.5	13.5	9.5	9.5	13.5	11.5	7.5	9.5
825	2	16.5	15.5	13.5	15.5	10.5	9.5	12.5	12.5	9.5	7.5
826	2	15.5	17.5	13.5	13.5	11.5	10.5	11.5	11.5	7.5	8.5
838	2	15.5	16.5	13.5	13.5	9.5	9.5	12.5	11.5	9.5	9.5
851	2	16.5	16.5	15.5	14.5	11.5	9.5	11.5	11.5	7.5	9.5
867	2	15.5	17.5	15.5	15.5	10.5	11.5	12.5	13.5	9.5	8.5
870	2	16.5	17.5	13.5	15.5	9.5	11.5	13.5	12.5	9.5	9.5
876	2	14.5	14.5	12.5	12.5	7.5	7.5	11.5	10.5	7.5	5.5
881	2	17.5	15.5	13.5	15.5	9.5	9.5	13.5	11.5	7.5	9.5
897	2	17.5	15.5	13.5	14.5	9.5	11.5	13.5	13.5	8.5	7.5
906	2	15.5	16.5	15.5	13.5	11.5	10.5	13.5	12.5	7.5	8.5
920	2	22.5	24.5	21.5	21.5	18.5	18.5	20.5	20.5	15.5	15.5
928	2	16.5	16.5	14.5	13.5	10.5	9.5	13.5	12.5	9.5	9.5
955	2	30.5	31.5	29.5	27.5	24.5	24.5	26.5	25.5	22.5	23.5
958	2	15.5	15.5	13.5	13.5	10.5	10.5	12.5	11.5	7.5	7.5
961	2	17.5	16.5	13.5	14.5	10.5	11.5	11.5	13.5	7.5	8.5
979	2	16.5	15.5	14.5	14.5	10.5	9.5	12.5	11.5	8.5	7.5
1013	2	17.5	16.5	14.5	14.5	9.5	9.5	12.5	13.5	7.5	7.5
1015	2	16.5	15.5	13.5	14.5	9.5	9.5	12.5	13.5	9.5	8.5
1024	2	15.5	15.5	14.5	15.5	9.5	9.5	13.5	13.5	8.5	8.5
1036	2	17.5	17.5	15.5	15.5	10.5	10.5	13.5	12.5	7.5	7.5
1050	2	17.5	16.5	15.5	13.5	11.5	11.5	11.5	12.5	9.5	8.5
1084	2	16.5	16.5	14.5	13.5	10.5	10.5	11.5	12.5	7.5	7.5
1092	2	17.5	17.5	13.5	14.5	10.5	11.5	12.5	13.5	9.5	8.5
1112	2	24.5	23.5	22.5	20.5	16.5	17.5	18.5	19.5	15.5	14.5
1114	2	15.5	17.5	15.5	15.5	10.5	9.5	13.5	12.5	8.5	8.5
1115	2	17.5	15.5	13.5	13.5	11.5	9.5	12.5	13.5	8.5	7.5
1120	2	17.5	15.5	14.5	13.5	11.5	9.5	13.5	12.5	8.5	8.5
1123	2	15.5	15.5	15.5	15.5	11.5	11.5	13.5	11.5	9.5	7.5
1143	2	17.5	16.5	13.5	15.5	9.5	10.5	11.5	13.5	7.5	9.5
1155	2	17.5	16.5	15.5	14.5	11.5	9.5	12.5	11.5	9.5	9.5
1162	2	14.5	13.5	12.5	11.5	8.5	7.5	10.5	9.5	6.5	5.5
1209	2	15.5	16.5	14.5	13.5	11.5	11.5	11.5	12.5	7.5	8.5
1214	2	17.5	15.5	14.5	14.5	11.5	9.5	13.5	13.5	9.5	9.5
1228	2	15.5	16.5	13.5	14.5	10.5	9.5	12.5	12.5	7.5	7.5
1231	2	17.5	17.5	15.5	14.5	9.5	9.5	12.5	11.5	8.5	8.5
1249	2	44.5	43.5	41.5	41.5	39.5	39.5	39.5	41.5	36.5	36.5
1261	2	16.5	17.5	15.5	14.5	10.5	10.5	13.5	12.5	8.5	8.5
1263	2	16.5	17.5	15.5	15.5	9.5	9.5	11.5	13.5	9.5	8.5
1264	2	15.5	17.5	13.5	14.5	10.5	9.5	11.5	13.5	7.5	7.5
1275	2	17.5	15.5	15.5	13.5	11.5	11.5	11.5	11.5	8.5	8.5
1311	2	16.5	16.5	13.5	15.5	9.5	10.5	12.5	13.5	9.5	7.5
1317	2	16.5	16.5	13.5	13.5	9.5	11.5	12.5	11.5	8.5	8.5
1323	2	17.5	15.5	14.5	15.5	11.5	9.5	13.5	11.5	8.5	9.5
1325	2	15.5	17.5	13.5	15.5	11.5	11.5	13.5	11.5	8.5	7.5
1336	2	17.5	16.5	13.5	15.5	10.5	9.5	12.5	12.5	9.5	9.5
1338	2	17.5	16.5	13.5	15.5	9.5	9.5	13.5	11.5	8.5	9.5
1341	2	15.5	15.5	15.5	13.5	11.5	11.5	12.5	11.5	8.5	7.5
1350	2	15.5	16.5	14.5	13.5	11.5	9.5	11.5	12.5	9.5	8.5
1352	2	15.5	17.5	15.5	14.5	11.5	11.5	13.5	13.5	8.5	8.5
1358	2	17.5	16.5	13.5	13.5	9.5	10.5	11.5	11.5	7.5	8.5
1364	2	17.5	15.5	13.5	13.5	11.5	9.5	13.5	11.5	7.5	9.5
1368	2	16.5	16.5	13.5	15.5	11.5	11.5	13.5	13.5	7.5	9.5
1384	2	16.5	15.5	15.5	13.5	9.5	10.5	11.5	11.5	8.5	8.5
1408	2	17.5	17.5	14.5	13.5	10.5	10.5	12.5	12.5	9.5	9.5
1424	2	16.5	16.5	15.5	13.5	9.5	10.5	11.5	11.5	8.5	9.5
1440	2	15.5	17.5	14.5	13.5	10.5	10.5	13.5	13.5	7.5	7.5
1449	2	17.5	15.5	13.5	13.5	9.5	9.5	13.5	12.5	8.5	7.5
1459	2	16.5	17.5	15.5	15.5	10.5	10.5	12.5	12.5	7.5	8.5
1469	2	17.5	16.5	14.5	14.5	11.5	9.5	11.5	12.5	8.5	8.5
1470	2	17.5	15.5	14.5	14.5	9.5	9.5	11.5	11.5	9.5	8.5
1473	2	15.5	16.5	13.5	13.5	11.5	9.5	11.5	11.5	9.5	8.5
1478	2	15.5	15.5	13.5	13.5	10.5	11.5	13.5	12.5	8.5	8.5
1481	2	16.5	17.5	14.5	14.5	9.5	11.5	12.5	13.5	9.5	9.5
1486	2	15.5	17.5	14.5	14.5	11.5	11.5	11.5	12.5	8.5	9.5
1491	2	15.5	17.5	13.5	15.5	9.5	9.5	13.5	12.5	9.5	9.5
1492	2	15.5	17.5	15.5	14.5	11.5	9.5	12.5	12.5	7.5	7.5
1496	2	17.5	16.5	15.5	14.5	10.5	11.5	11.5	13.5	7.5	9.5
1498	2	15.5	17.5	14.5	14.5	11.5	10.5	12.5	12.5	9.5	9.5
1507	2	15.5	16.5	14.5	15.5	9.5	9.5	13.5	13.5	8.5	9.5
1509	2	16.5	15.5	15.5	14.5	10.5	11.5	13.5	13.5	8.5	9.5
1517	2	15.5	15.5	15.5	15.5	10.5	9.5	13.5	13.5	7.5	7.5
1523	2	17.5	15.5	14.5	15.5	9.5	9.5	11.5	12.5	8.5	9.5
1532	2	15.5	17.5	15.5	15.5	9.5	11.5	13.5	11.5	7.5	9.5
1535	2	15.5	16.5	14.5	13.5	10.5	10.5	11.5	12.5	9.5	7.5
1542	2	16.5	16.5	13.5	15.5	10.5	11.5	13.5	13.5	9.5	8.5
1545	2	17.5	15.5	14.5	13.5	9.5	10.5	12.5	12.5	9.5	9.5
1549	2	16.5	15.5	15.5	14.5	11.5	10.5	11.5	11.5	9.5	8.5
1551	2	23.5	23.5	21.5	22.5	18.5	16.5	19.5	19.5	15.5	14.5
1563	2	16.5	16.5	14.5	15.5	9.5	9.5	11.5	13.5	7.5	7.5
1587	2	16.5	15.5	13.5	15.5	10.5	11.5	13.5	13.5	8.5	8.5
1591	2	17.5	17.5	13.5	15.5	11.5	10.5	13.5	12.5	8.5	7.5
1596	2	16.5	17.5	15.5	14.5	9.5	11.5	12.5	13.5	8.5	9.5
1610	2	15.5	16.5	14.5	14.5	9.5	9.5	12.5	11.5	9.5	9.5
1616	2	16.5	15.5	15.5	14.5	10.5	9.5	12.5	11.5	7.5	8.5
1617	2	17.5	15.5	13.5	13.5	10.5	11.5	12.5	11.5	9.5	9.5
1626	2	15.5	15.5	14.5	14.5	11.5	9.5	13.5	13.5	8.5	7.5
1628	2	16.5	16.5	15.5	13.5	9.5	9.5	13.5	11.5	8.5	8.5
1640	2	15.5	15.5	13.5	13.5	10.5	9.5	12.5	12.5	7.5	7.5
1641	2	17.5	15.5	15.5	13.5	10.5	11.5	12.5	12.5	9.5	8.5
1651	2	17.5	15.5	13.5	13.5	11.5	10.5	11.5	13.5	8.5	8.5
1657	2	16.5	17.5	15.5	15.5	11.5	9.5	11.5	11.5	7.5	8.5
1686	2	22.5	23.5	22.5	21.5	16.5	16.5	18.5	18.5	16.5	14.5
1688	2	22.5	23.5	20.5	22.5	16.5	18.5	20.5	19.5	15.5	15.5
1696	2	17.5	16.5	13.5	14.5	9.5	11.5	11.5	12.5	9.5	8.5
1697	2	16.5	16.5	15.5	15.5	11.5	9.5	11.5	12.5	8.5	9.5
1712	2	16.5	15.5	13.5	13.5	9.5	11.5	13.5	12.5	8.5	8.5
1721	2	24.5	22.5	21.5	20.5	17.5	16.5	19.5	20.5	14.5	15.5
1736	2	15.5	17.5	15.5	13.5	9.5	11.5	13.5	13.5	7.5	8.5
1746	2	15.5	16.5	14.5	13.5	10.5	11.5	13.5	11.5	8.5	9.5
1779	2	17.5	16.5	13.5	15.5	9.5	10.5	12.5	12.5	7.5	8.5
1795	2	15.5	16.5	15.5	13.5	9.5	10.5	13.5	13.5	7.5	7.5
1805	2	15.5	16.5	13.5	14.5	11.5	11.5	13.5	11.5	7.5	9.5
1811	2	15.5	15.5	15.5	13.5	9.5	11.5	12.5	11.5	7.5	8.5
1817	2	15.5	17.5	14.5	13.5	9.5	11.5	11.5	13.5	9.5	8.5
1826	2	15.5	16.5	14.5	14.5	11.5	10.5	12.5	12.5	7.5	8.5
1837	2	15.5	16.5	15.5	15.5	9.5	11.5	12.5	12.5	8.5	8.5
18	3	18	16	15	16	12	12	14	14	10	8
19	3	17	16	16	16	12	10	14	12	8	8
55	3	17	18	14	15	12	12	12	13	8	10
67	3	18	17	14	16	12	12	14	12	9	8
79	3	14	14	13	12	9	10	11	10	7	8
82	3	17	17	14	15	12	10	14	13	8	8
102	3	17	18	15	16	11	11	12	14	9	10
104	3	18	16	15	14	10	11	14	12	9	10
106	3	16	16	13	13	10	9	12	12	8	6
111	3	14	15	12	14	9	8	12	12	8	6
119	3	17	17	14	16	10	11	14	14	9	8
142	3	17	18	16	14	12	11	14	14	8	9
157	3	17	18	14	14	12	10	12	12	10	10
158	3	16	16	13	12	8	8	12	10	7	8
177	3	14	14	13	14	10	10	12	11	8	6
186	3	17	16	16	14	12	12	13	14	9	10
207	3	17	17	14	16	10	12	14	13	9	8
219	3	16	15	14	12	9	8	10	12	6	8
227	3	17	18	14	16	10	12	14	12	10	10
235	3	17	18	14	16	10	12	14	12	10	10
238	3	16	16	15	15	12	11	14	12	9	9
239	3	18	18	15	14	11	11	12	14	8	9
242	3	16	16	14	15	11	11	13	14	9	8
255	3	15	15	14	14	10	9	10	10	8	7
274	3	21	21	20	20	15	17	17	19	14	13
280	3	30	31	30	29	26	25	28	26	24	24
315	3	59	59	58	58	54	53	55	56	51	51
342	3	18	16	16	14	12	11	13	13	10	8
349	3	16	16	14	15	10	10	14	14	9	9
356	3	16	16	15	14	10	12	13	13	8	10
357	3	18	16	14	14	10	12	13	14	9	10
364	3	16	18	16	15	10	12	14	14	9	8
365	3	18	17	15	14	11	12	13	13	10	9
373	3	17	18	14	15	12	12	12	13	9	9
378	3	25	23	23	23	18	19	19	21	16	15
379	3	17	17	15	15	10	10	13	13	9	8
391	3	16	17	14	15	11	10	13	13	10	10
399	3	25	25	23	22	19	17	21	20	16	17
402	3	16	18	16	16	12	11	14	13	8	9
433	3	18	16	16	16	12	11	13	14	10	9
458	3	32	30	28	29	26	26	26	27	22	24
467	3	16	18	15	16	12	12	12	13	8	8
489	3	18	18	16	15	11	10	12	14	10	9
504	3	3	18	15	16	11	10	13	12	9	9
507	3	18	17	16	14	10	11	13	12	10	10
546	3	18	16	16	15	10	12	14	12	8	9
549	3	17	17	16	16	11	12	12	13	10	9
559	3	18	17	14	15	10	11	13	12	9	9
578	3	17	16	15	14	12	12	12	14	8	10
