N	D	1	2	3	4	5	6	7	8	9	10
566	1	15	17	14	15	9	10	12	13	7	9
569	1	16	15	14	13	10	10	11	13	8	9
598	1	17	17	14	15	10	9	12	11	8	7
632	1	17	15	13	13	11	10	12	12	8	9
641	1	17	17	14	15	9	11	13	13	7	9
642	1	22	24	20	21	16	17	18	19	15	15
645	1	17	15	15	13	10	10	12	12	9	7
671	1	15	16	13	13	9	9	11	12	8	7
673	1	13	15	13	13	7	9	9	9	6	7
680	1	15	15	14	13	11	9	11	13	7	9
687	1	16	16	15	14	11	11	13	11	7	8
698	1	16	17	14	15	9	10	12	13	7	8
711	1	15	17	14	13	9	9	13	12	7	7
729	1	18	19	16	17	13	13	14	14	12	10
734	1	23	24	22	21	16	16	19	19	15	14
735	1	14	14	11	13	8	8	11	9	7	7
745	1	14	15	11	11	9	8	11	11	5	5
749	1	13	13	11	12	8	9	9	11	5	6
753	1	14	13	13	13	9	8	10	10	7	5
758	1	15	16	15	15	11	11	13	13	8	8
767	1	25	23	22	23	18	19	21	21	15	15
780	1	17	17	13	15	11	11	12	11	9	9
783	1	16	15	14	15	11	11	11	13	9	8
788	1	17	15	15	13	9	9	13	11	8	8
792	1	16	16	14	14	11	10	12	11	7	7
797	1	17	17	13	13	10	11	12	11	9	7
811	1	16	15	14	15	10	11	11	11	9	9
828	1	15	15	14	14	9	11	13	11	7	8
852	1	23	24	21	21	16	17	19	20	14	15
865	1	16	16	13	14	10	11	13	12	8	8
866	1	31	31	29	28	23	24	26	26	23	23
885	1	16	15	13	13	10	11	11	11	8	9
893	1	17	17	14	14	9	10	12	12	9	8
894	1	16	15	13	14	10	11	13	13	9	7
909	1	15	15	14	15	11	11	11	11	8	8
910	1	15	16	13	15	9	11	11	12	7	7
911	1	15	17	13	13	11	11	13	12	9	9
912	1	15	17	14	15	11	10	12	13	7	7
918	1	16	15	15	13	9	10	13	12	9	7
959	1	15	17	14	13	10	10	11	11	7	9
989	1	16	17	13	15	11	11	13	13	7	8
996	1	16	15	15	14	9	10	13	13	7	7
1000	1	15	16	13	13	10	11	11	11	7	7
1016	1	16	15	15	14	9	9	12	13	9	8
1019	1	17	16	14	13	10	11	13	12	8	7
1022	1	15	17	15	13	9	9	12	13	9	8
1027	1	16	15	15	15	10	10	11	12	8	9
1032	1	16	16	13	14	11	11	11	11	8	7
1033	1	15	15	15	13	10	11	13	12	7	8
1034	1	15	15	13	14	9	9	11	12	8	7
1035	1	17	16	15	14	9	9	13	13	9	9
1049	1	16	16	13	15	11	11	13	11	9	9
1060	1	17	17	15	13	11	10	12	12	8	9
1063	1	15	17	15	15	11	11	11	12	8	7
1076	1	15	17	15	13	10	11	13	12	9	9
1077	1	16	15	14	14	11	11	12	11	7	9
1098	1	22	24	21	20	16	18	20	19	16	15
1103	1	17	16	14	14	9	9	12	13	9	7
1105	1	17	16	13	13	9	9	13	12	9	9
1113	1	15	16	15	14	11	11	13	12	8	7
1127	1	29	29	27	27	25	24	26	26	21	21
1143	1	16	17	14	14	10	9	12	11	8	9
1146	1	15	16	13	15	10	9	11	12	9	9
1165	1	17	17	15	13	10	11	13	12	9	9
1166	1	17	17	13	14	10	11	11	12	8	8
1170	1	15	16	13	13	9	9	13	12	9	9
1178	1	16	17	15	13	9	10	13	13	7	7
1205	1	17	15	13	14	10	10	12	11	9	8
1224	1	17	15	15	13	11	11	12	11	9	8
1248	1	17	17	13	13	11	9	13	12	9	9
1267	1	13	13	13	13	9	8	11	9	6	7
1285	1	17	15	14	15	11	10	11	12	8	8
1292	1	15	17	15	14	10	9	12	13	7	8
1298	1	15	15	14	14	11	11	11	12	7	9
1303	1	22	22	22	22	18	17	20	19	14	14
1331	1	24	23	21	21	17	16	19	19	16	15
1333	1	16	16	14	13	10	11	13	11	8	7
1342	1	17	15	15	13	11	9	11	12	7	9
1345	1	17	17	13	15	10	9	13	13	9	7
1354	1	15	15	15	14	9	9	13	12	7	9
1358	1	15	16	13	15	9	10	11	12	7	7
1362	1	16	17	13	14	10	9	13	11	7	7
1372	1	16	17	15	14	10	10	12	11	8	7
1373	1	15	16	15	13	9	10	12	12	9	9
1405	1	17	15	14	15	9	10	12	13	9	7
1406	1	15	17	14	13	10	10	11	12	7	8
1418	1	15	17	15	14	11	11	11	11	9	7
1445	1	17	15	15	13	11	10	12	13	8	7
1460	1	15	17	15	13	11	10	13	13	7	9
1483	1	15	15	14	13	9	9	11	11	9	9
1505	1	16	15	15	14	9	9	12	11	9	7
1519	1	17	15	13	14	11	11	11	11	9	7
1521	1	17	15	13	15	10	9	11	12	7	7
1527	1	17	15	14	13	9	10	12	13	7	7
1528	1	15	16	14	13	11	11	13	12	8	9
1541	1	17	17	15	13	11	11	11	12	7	7
1543	1	16	17	13	15	10	10	11	11	9	7
1547	1	16	17	13	14	10	9	11	12	9	8
1569	1	43	43	42	43	37	39	39	39	37	37
1578	1	15	16	14	15	9	11	12	13	8	7
1584	1	15	16	14	14	11	10	11	12	8	7
1599	1	15	17	15	15	10	10	13	12	8	9
1600	1	16	17	15	15	9	10	11	12	7	9
1664	1	16	17	14	14	10	11	11	13	9	7
1674	1	16	17	13	13	11	9	12	12	8	8
1675	1	16	16	14	13	11	11	12	13	7	8
1695	1	17	16	15	13	11	9	13	12	8	7
1716	1	24	23	20	20	17	17	20	20	14	15
1723	1	16	15	14	15	11	11	13	11	7	9
1728	1	30	31	29	29	25	25	27	27	21	21
1729	1	15	15	14	13	9	11	12	11	8	9
1731	1	16	15	13	13	10	9	12	11	7	7
1737	1	15	15	15	14	10	11	12	13	9	7
1744	1	16	17	14	15	11	11	13	12	9	7
1751	1	16	16	14	13	11	11	12	13	8	7
1758	1	15	16	13	14	10	9	13	12	9	7
1772	1	15	16	14	13	9	11	12	13	9	8
1775	1	15	17	14	13	11	11	11	11	7	9
1783	1	16	17	14	14	11	10	11	12	9	8
1797	1	17	17	15	15	11	9	13	11	8	7
1801	1	16	17	13	14	11	9	13	12	8	7
1810	1	15	15	13	15	10	9	13	12	7	7
1811	1	16	16	15	13	11	10	11	11	7	7
1814	1	17	15	14	15	11	10	11	13	7	9
1815	1	17	16	15	14	10	11	12	13	9	8
1821	1	16	15	13	14	11	10	12	13	7	7
14	2	17.5	16.5	15.5	13.5	10.5	11.5	13.5	13.5	7.5	7.5
15	2	15.5	16.5	13.5	14.5	10.5	10.5	12.5	11.5	8.5	8.5
19	2	15.5	15.5	14.5	14.5	11.5	10.5	12.5	13.5	9.5	7.5
30	2	16.5	17.5	13.5	13.5	11.5	10.5	13.5	11.5	9.5	9.5
36	2	16.5	16.5	14.5	14.5	11.5	10.5	13.5	11.5	9.5	7.5
44	2	18.5	20.5	16.5	17.5	13.5	13.5	14.5	16.5	12.5	12.5
52	2	13.5	13.5	11.5	12.5	7.5	8.5	9.5	10.5	6.5	6.5
66	2	14.5	13.5	13.5	11.5	8.5	9.5	9.5	11.5	5.5	5.5
70	2	16.5	15.5	15.5	13.5	10.5	9.5	13.5	13.5	8.5	8.5
80	2	15.5	17.5	14.5	15.5	9.5	11.5	11.5	12.5	9.5	9.5
98	2	17.5	16.5	14.5	14.5	10.5	9.5	13.5	13.5	9.5	7.5
111	2	15.5	13.5	11.5	13.5	7.5	9.5	11.5	9.5	7.5	6.5
130	2	17.5	15.5	15.5	14.5	10.5	10.5	11.5	11.5	9.5	9.5
132	2	15.5	17.5	15.5	15.5	9.5	9.5	13.5	13.5	7.5	9.5
182	2	16.5	15.5	15.5	14.5	9.5	11.5	12.5	12.5	8.5	9.5
188	2	13.5	14.5	13.5	12.5	8.5	7.5	11.5	9.5	7.5	7.5
204	2	15.5	14.5	12.5	13.5	8.5	8.5	10.5	9.5	6.5	5.5
205	2	15.5	14.5	11.5	12.5	7.5	8.5	11.5	10.5	6.5	5.5
222	2	16.5	17.5	15.5	13.5	9.5	9.5	13.5	13.5	7.5	9.5
230	2	16.5	17.5	14.5	14.5	10.5	9.5	13.5	11.5	7.5	9.5
235	2	16.5	17.5	14.5	14.5	10.5	9.5	13.5	11.5	7.5	9.5
236	2	15.5	14.5	13.5	11.5	8.5	8.5	9.5	11.5	6.5	7.5
241	2	13.5	14.5	13.5	13.5	8.5	9.5	9.5	11.5	7.5	5.5
245	2	15.5	15.5	14.5	14.5	11.5	10.5	13.5	11.5	7.5	9.5
258	2	16.5	16.5	13.5	14.5	10.5	11.5	12.5	13.5	7.5	9.5
281	2	17.5	15.5	13.5	15.5	10.5	11.5	12.5	12.5	9.5	7.5
304	2	19.5	18.5	17.5	18.5	14.5	13.5	16.5	15.5	10.5	12.5
310	2	16.5	17.5	14.5	13.5	10.5	11.5	11.5	13.5	7.5	7.5
318	2	15.5	15.5	15.5	13.5	9.5	10.5	11.5	11.5	7.5	7.5
319	2	16.5	15.5	13.5	13.5	9.5	9.5	11.5	13.5	7.5	8.5
325	2	13.5	15.5	13.5	11.5	7.5	7.5	10.5	10.5	5.5	7.5
335	2	17.5	17.5	13.5	13.5	10.5	10.5	13.5	12.5	8.5	8.5
355	2	15.5	17.5	13.5	13.5	10.5	9.5	11.5	11.5	8.5	8.5
359	2	16.5	16.5	14.5	14.5	9.5	10.5	12.5	12.5	7.5	7.5
367	2	15.5	15.5	13.5	13.5	9.5	11.5	12.5	12.5	8.5	7.5
390	2	15.5	15.5	15.5	15.5	9.5	9.5	13.5	13.5	9.5	7.5
420	2	15.5	17.5	13.5	13.5	9.5	10.5	11.5	11.5	9.5	8.5
426	2	17.5	16.5	14.5	13.5	9.5	9.5	13.5	12.5	7.5	7.5
431	2	17.5	15.5	15.5	13.5	9.5	11.5	13.5	13.5	9.5	7.5
446	2	17.5	17.5	14.5	15.5	10.5	9.5	11.5	13.5	9.5	7.5
447	2	15.5	16.5	15.5	13.5	11.5	10.5	11.5	13.5	8.5	9.5
477	2	15.5	15.5	14.5	14.5	11.5	11.5	12.5	12.5	7.5	9.5
481	2	17.5	16.5	14.5	15.5	10.5	9.5	11.5	13.5	7.5	9.5
498	2	15.5	16.5	15.5	15.5	10.5	10.5	12.5	12.5	9.5	8.5
510	2	15.5	17.5	13.5	13.5	10.5	11.5	11.5	12.5	9.5	9.5
515	2	16.5	15.5	13.5	14.5	10.5	10.5	12.5	12.5	8.5	8.5
530	2	24.5	22.5	20.5	22.5	17.5	18.5	18.5	19.5	14.5	14.5
539	2	15.5	15.5	15.5	14.5	9.5	9.5	12.5	13.5	9.5	8.5
543	2	17.5	17.5	15.5	14.5	11.5	11.5	11.5	12.5	9.5	9.5
553	2	15.5	16.5	15.5	13.5	10.5	9.5	12.5	12.5	7.5	7.5
562	2	17.5	17.5	13.5	13.5	9.5	9.5	13.5	11.5	7.5	7.5
564	2	15.5	16.5	13.5	15.5	9.5	11.5	13.5	12.5	8.5	7.5
566	2	15.5	17.5	14.5	15.5	9.5	10.5	12.5	13.5	7.5	9.5
569	2	16.5	15.5	14.5	13.5	10.5	10.5	11.5	13.5	8.5	9.5
598	2	17.5	17.5	14.5	15.5	10.5	9.5	12.5	11.5	8.5	7.5
632	2	17.5	15.5	13.5	13.5	11.5	10.5	12.5	12.5	8.5	9.5
641	2	17.5	17.5	14.5	15.5	9.5	11.5	13.5	13.5	7.5	9.5
642	2	22.5	24.5	20.5	21.5	16.5	17.5	18.5	19.5	15.5	15.5
645	2	17.5	15.5	15.5	13.5	10.5	10.5	12.5	12.5	9.5	7.5
671	2	15.5	16.5	13.5	13.5	9.5	9.5	11.5	12.5	8.5	7.5
673	2	13.5	15.5	13.5	13.5	7.5	9.5	9.5	9.5	6.5	7.5
680	2	15.5	15.5	14.5	13.5	11.5	9.5	11.5	13.5	7.5	9.5
687	2	16.5	16.5	15.5	14.5	11.5	11.5	13.5	11.5	7.5	8.5
698	2	16.5	17.5	14.5	15.5	9.5	10.5	12.5	13.5	7.5	8.5
711	2	15.5	17.5	14.5	13.5	9.5	9.5	13.5	12.5	7.5	7.5
729	2	18.5	19.5	16.5	17.5	13.5	13.5	14.5	14.5	12.5	10.5
734	2	23.5	24.5	22.5	21.5	16.5	16.5	19.5	19.5	15.5	14.5
735	2	14.5	14.5	11.5	13.5	8.5	8.5	11.5	9.5	7.5	7.5
745	2	14.5	15.5	11.5	11.5	9.5	8.5	11.5	11.5	5.5	5.5
749	2	13.5	13.5	11.5	12.5	8.5	9.5	9.5	11.5	5.5	6.5
753	2	14.5	13.5	13.5	13.5	9.5	8.5	10.5	10.5	7.5	5.5
758	2	15.5	16.5	15.5	15.5	11.5	11.5	13.5	13.5	8.5	8.5
767	2	25.5	23.5	22.5	23.5	18.5	19.5	21.5	21.5	15.5	15.5
780	2	17.5	17.5	13.5	15.5	11.5	11.5	12.5	11.5	9.5	9.5
783	2	16.5	15.5	14.5	15.5	11.5	11.5	11.5	13.5	9.5	8.5
788	2	17.5	15.5	15.5	13.5	9.5	9.5	13.5	11.5	8.5	8.5
792	2	16.5	16.5	14.5	14.5	11.5	10.5	12.5	11.5	7.5	7.5
797	2	17.5	17.5	13.5	13.5	10.5	11.5	12.5	11.5	9.5	7.5
811	2	16.5	15.5	14.5	15.5	10.5	11.5	11.5	11.5	9.5	9.5
828	2	15.5	15.5	14.5	14.5	9.5	11.5	13.5	11.5	7.5	8.5
852	2	23.5	24.5	21.5	21.5	16.5	17.5	19.5	20.5	14.5	15.5
865	2	16.5	16.5	13.5	14.5	10.5	11.5	13.5	12.5	8.5	8.5
866	2	31.5	31.5	29.5	28.5	23.5	24.5	26.5	26.5	23.5	23.5
885	2	16.5	15.5	13.5	13.5	10.5	11.5	11.5	11.5	8.5	9.5
893	2	17.5	17.5	14.5	14.5	9.5	10.5	12.5	12.5	9.5	8.5
894	2	16.5	15.5	13.5	14.5	10.5	11.5	13.5	13.5	9.5	7.5
909	2	15.5	15.5	14.5	15.5	11.5	11.5	11.5	11.5	8.5	8.5
910	2	15.5	16.5	13.5	15.5	9.5	11.5	11.5	12.5	7.5	7.5
911	2	15.5	17.5	13.5	13.5	11.5	11.5	13.5	12.5	9.5	9.5
912	2	15.5	17.5	14.5	15.5	11.5	10.5	12.5	13.5	7.5	7.5
918	2	16.5	15.5	15.5	13.5	9.5	10.5	13.5	12.5	9.5	7.5
959	2	15.5	17.5	14.5	13.5	10.5	10.5	11.5	11.5	7.5	9.5
989	2	16.5	17.5	13.5	15.5	11.5	11.5	13.5	13.5	7.5	8.5
996	2	16.5	15.5	15.5	14.5	9.5	10.5	13.5	13.5	7.5	7.5
1000	2	15.5	16.5	13.5	13.5	10.5	11.5	11.5	11.5	7.5	7.5
1016	2	16.5	15.5	15.5	14.5	9.5	9.5	12.5	13.5	9.5	8.5
1019	2	17.5	16.5	14.5	13.5	10.5	11.5	13.5	12.5	8.5	7.5
1022	2	15.5	17.5	15.5	13.5	9.5	9.5	12.5	13.5	9.5	8.5
1027	2	16.5	15.5	15.5	15.5	10.5	10.5	11.5	12.5	8.5	9.5
1032	2	16.5	16.5	13.5	14.5	11.5	11.5	11.5	11.5	8.5	7.5
1033	2	15.5	15.5	15.5	13.5	10.5	11.5	13.5	12.5	7.5	8.5
1034	2	15.5	15.5	13.5	14.5	9.5	9.5	11.5	12.5	8.5	7.5
1035	2	17.5	16.5	15.5	14.5	9.5	9.5	13.5	13.5	9.5	9.5
1049	2	16.5	16.5	13.5	15.5	11.5	11.5	13.5	11.5	9.5	9.5
1060	2	17.5	17.5	15.5	13.5	11.5	10.5	12.5	12.5	8.5	9.5
1063	2	15.5	17.5	15.5	15.5	11.5	11.5	11.5	12.5	8.5	7.5
1076	2	15.5	17.5	15.5	13.5	10.5	11.5	13.5	12.5	9.5	9.5
1077	2	16.5	15.5	14.5	14.5	11.5	11.5	12.5	11.5	7.5	9.5
1098	2	22.5	24.5	21.5	20.5	16.5	18.5	20.5	19.5	16.5	15.5
1103	2	17.5	16.5	14.5	14.5	9.5	9.5	12.5	13.5	9.5	7.5
1105	2	17.5	16.5	13.5	13.5	9.5	9.5	13.5	12.5	9.5	9.5
1113	2	15.5	16.5	15.5	14.5	11.5	11.5	13.5	12.5	8.5	7.5
1127	2	29.5	29.5	27.5	27.5	25.5	24.5	26.5	26.5	21.5	21.5
1143	2	16.5	17.5	14.5	14.5	10.5	9.5	12.5	11.5	8.5	9.5
1146	2	15.5	16.5	13.5	15.5	10.5	9.5	11.5	12.5	9.5	9.5
1165	2	17.5	17.5	15.5	13.5	10.5	11.5	13.5	12.5	9.5	9.5
1166	2	17.5	17.5	13.5	14.5	10.5	11.5	11.5	12.5	8.5	8.5
1170	2	15.5	16.5	13.5	13.5	9.5	9.5	13.5	12.5	9.5	9.5
1178	2	16.5	17.5	15.5	13.5	9.5	10.5	13.5	13.5	7.5	7.5
1205	2	17.5	15.5	13.5	14.5	10.5	10.5	12.5	11.5	9.5	8.5
1224	2	17.5	15.5	15.5	13.5	11.5	11.5	12.5	11.5	9.5	8.5
1248	2	17.5	17.5	13.5	13.5	11.5	9.5	13.5	12.5	9.5	9.5
1267	2	13.5	13.5	13.5	13.5	9.5	8.5	11.5	9.5	6.5	7.5
1285	2	17.5	15.5	14.5	15.5	11.5	10.5	11.5	12.5	8.5	8.5
1292	2	15.5	17.5	15.5	14.5	10.5	9.5	12.5	13.5	7.5	8.5
1298	2	15.5	15.5	14.5	14.5	11.5	11.5	11.5	12.5	7.5	9.5
1303	2	22.5	22.5	22.5	22.5	18.5	17.5	20.5	19.5	14.5	14.5
1331	2	24.5	23.5	21.5	21.5	17.5	16.5	19.5	19.5	16.5	15.5
1333	2	16.5	16.5	14.5	13.5	10.5	11.5	13.5	11.5	8.5	7.5
1342	2	17.5	15.5	15.5	13.5	11.5	9.5	11.5	12.5	7.5	9.5
1345	2	17.5	17.5	13.5	15.5	10.5	9.5	13.5	13.5	9.5	7.5
1354	2	15.5	15.5	15.5	14.5	9.5	9.5	13.5	12.5	7.5	9.5
1358	2	15.5	16.5	13.5	15.5	9.5	10.5	11.5	12.5	7.5	7.5
1362	2	16.5	17.5	13.5	14.5	10.5	9.5	13.5	11.5	7.5	7.5
1372	2	16.5	17.5	15.5	14.5	10.5	10.5	12.5	11.5	8.5	7.5
1373	2	15.5	16.5	15.5	13.5	9.5	10.5	12.5	12.5	9.5	9.5
1405	2	17.5	15.5	14.5	15.5	9.5	10.5	12.5	13.5	9.5	7.5
1406	2	15.5	17.5	14.5	13.5	10.5	10.5	11.5	12.5	7.5	8.5
1418	2	15.5	17.5	15.5	14.5	11.5	11.5	11.5	11.5	9.5	7.5
1445	2	17.5	15.5	15.5	13.5	11.5	10.5	12.5	13.5	8.5	7.5
1460	2	15.5	17.5	15.5	13.5	11.5	10.5	13.5	13.5	7.5	9.5
1483	2	15.5	15.5	14.5	13.5	9.5	9.5	11.5	11.5	9.5	9.5
1505	2	16.5	15.5	15.5	14.5	9.5	9.5	12.5	11.5	9.5	7.5
1519	2	17.5	15.5	13.5	14.5	11.5	11.5	11.5	11.5	9.5	7.5
1521	2	17.5	15.5	13.5	15.5	10.5	9.5	11.5	12.5	7.5	7.5
1527	2	17.5	15.5	14.5	13.5	9.5	10.5	12.5	13.5	7.5	7.5
1528	2	15.5	16.5	14.5	13.5	11.5	11.5	13.5	12.5	8.5	9.5
1541	2	17.5	17.5	15.5	13.5	11.5	11.5	11.5	12.5	7.5	7.5
1543	2	16.5	17.5	13.5	15.5	10.5	10.5	11.5	11.5	9.5	7.5
1547	2	16.5	17.5	13.5	14.5	10.5	9.5	11.5	12.5	9.5	8.5
1569	2	43.5	43.5	42.5	43.5	37.5	39.5	39.5	39.5	37.5	37.5
1578	2	15.5	16.5	14.5	15.5	9.5	11.5	12.5	13.5	8.5	7.5
1584	2	15.5	16.5	14.5	14.5	11.5	10.5	11.5	12.5	8.5	7.5
1599	2	15.5	17.5	15.5	15.5	10.5	10.5	13.5	12.5	8.5	9.5
1600	2	16.5	17.5	15.5	15.5	9.5	10.5	11.5	12.5	7.5	9.5
1664	2	16.5	17.5	14.5	14.5	10.5	11.5	11.5	13.5	9.5	7.5
1674	2	16.5	17.5	13.5	13.5	11.5	9.5	12.5	12.5	8.5	8.5
1675	2	16.5	16.5	14.5	13.5	11.5	11.5	12.5	13.5	7.5	8.5
1695	2	17.5	16.5	15.5	13.5	11.5	9.5	13.5	12.5	8.5	7.5
1716	2	24.5	23.5	20.5	20.5	17.5	17.5	20.5	20.5	14.5	15.5
1723	2	16.5	15.5	14.5	15.5	11.5	11.5	13.5	11.5	7.5	9.5
1728	2	30.5	31.5	29.5	29.5	25.5	25.5	27.5	27.5	21.5	21.5
1729	2	15.5	15.5	14.5	13.5	9.5	11.5	12.5	11.5	8.5	9.5
1731	2	16.5	15.5	13.5	13.5	10.5	9.5	12.5	11.5	7.5	7.5
1737	2	15.5	15.5	15.5	14.5	10.5	11.5	12.5	13.5	9.5	7.5
1744	2	16.5	17.5	14.5	15.5	11.5	11.5	13.5	12.5	9.5	7.5
1751	2	16.5	16.5	14.5	13.5	11.5	11.5	12.5	13.5	8.5	7.5
1758	2	15.5	16.5	13.5	14.5	10.5	9.5	13.5	12.5	9.5	7.5
1772	2	15.5	16.5	14.5	13.5	9.5	11.5	12.5	13.5	9.5	8.5
1775	2	15.5	17.5	14.5	13.5	11.5	11.5	11.5	11.5	7.5	9.5
1783	2	16.5	17.5	14.5	14.5	11.5	10.5	11.5	12.5	9.5	8.5
1797	2	17.5	17.5	15.5	15.5	11.5	9.5	13.5	11.5	8.5	7.5
1801	2	16.5	17.5	13.5	14.5	11.5	9.5	13.5	12.5	8.5	7.5
1810	2	15.5	15.5	13.5	15.5	10.5	9.5	13.5	12.5	7.5	7.5
1811	2	16.5	16.5	15.5	13.5	11.5	10.5	11.5	11.5	7.5	7.5
1814	2	17.5	15.5	14.5	15.5	11.5	10.5	11.5	13.5	7.5	9.5
1815	2	17.5	16.5	15.5	14.5	10.5	11.5	12.5	13.5	9.5	8.5
1821	2	16.5	15.5	13.5	14.5	11.5	10.5	12.5	13.5	7.5	7.5
14	3	18	17	16	14	11	12	14	14	8	8
15	3	16	17	14	15	11	11	13	12	9	9
19	3	16	16	15	15	12	11	13	14	10	8
30	3	17	18	14	14	12	11	14	12	10	10
36	3	17	17	15	15	12	11	14	12	10	8
44	3	19	21	17	18	14	14	15	17	13	13
52	3	14	14	12	13	8	9	10	11	7	7
66	3	15	14	14	12	9	10	10	12	6	6
70	3	17	16	16	14	11	10	14	14	9	9
80	3	16	18	15	16	10	12	12	13	10	10
98	3	18	17	15	15	11	10	14	14	10	8
111	3	16	14	12	14	8	10	12	10	8	7
130	3	18	16	16	15	11	11	12	12	10	10
132	3	16	18	16	16	10	10	14	14	8	10
182	3	17	16	16	15	10	12	13	13	9	10
188	3	14	15	14	13	9	8	12	10	8	8
204	3	16	15	13	14	9	9	11	10	7	6
205	3	16	15	12	13	8	9	12	11	7	6
222	3	17	18	16	14	10	10	14	14	8	10
230	3	17	18	15	15	11	10	14	12	8	10
235	3	17	18	15	15	11	10	14	12	8	10
236	3	16	15	14	12	9	9	10	12	7	8
241	3	14	15	14	14	9	10	10	12	8	6
245	3	16	16	15	15	12	11	14	12	8	10
258	3	17	17	14	15	11	12	13	14	8	10
281	3	18	16	14	16	11	12	13	13	10	8
304	3	20	19	18	19	15	14	17	16	11	13
310	3	17	18	15	14	11	12	12	14	8	8
318	3	16	16	16	14	10	11	12	12	8	8
319	3	17	16	14	14	10	10	12	14	8	9
325	3	14	16	14	12	8	8	11	11	6	8
335	3	18	18	14	14	11	11	14	13	9	9
355	3	16	18	14	14	11	10	12	12	9	9
359	3	17	17	15	15	10	11	13	13	8	8
367	3	16	16	14	14	10	12	13	13	9	8
390	3	16	16	16	16	10	10	14	14	10	8
420	3	16	18	14	14	10	11	12	12	10	9
426	3	18	17	15	14	10	10	14	13	8	8
431	3	18	16	16	14	10	12	14	14	10	8
446	3	18	18	15	16	11	10	12	14	10	8
447	3	16	17	16	14	12	11	12	14	9	10
477	3	16	16	15	15	12	12	13	13	8	10
481	3	18	17	15	16	11	10	12	14	8	10
498	3	16	17	16	16	11	11	13	13	10	9
510	3	16	18	14	14	11	12	12	13	10	10
515	3	17	16	14	15	11	11	13	13	9	9
530	3	25	23	21	23	18	19	19	20	15	15
539	3	16	16	16	15	10	10	13	14	10	9
543	3	18	18	16	15	12	12	12	13	10	10
553	3	16	17	16	14	11	10	13	13	8	8
562	3	18	18	14	14	10	10	14	12	8	8
564	3	16	17	14	16	10	12	14	13	9	8
566	3	16	18	15	16	10	11	13	14	8	10
569	3	17	16	15	14	11	11	12	14	9	10
598	3	18	18	15	16	11	10	13	12	9	8
632	3	18	16	14	14	12	11	13	13	9	10
641	3	18	18	15	16	10	12	14	14	8	10
642	3	23	25	21	22	17	18	19	20	16	16
645	3	18	16	16	14	11	11	13	13	10	8
671	3	16	17	14	14	10	10	12	13	9	8
673	3	14	16	14	14	8	10	10	10	7	8
680	3	16	16	15	14	12	10	12	14	8	10
687	3	17	17	16	15	12	12	14	12	8	9
698	3	17	18	15	16	10	11	13	14	8	9
711	3	16	18	15	14	10	10	14	13	8	8
729	3	19	20	17	18	14	14	15	15	13	11
734	3	24	25	23	22	17	17	20	20	16	15
735	3	15	15	12	14	9	9	12	10	8	8
745	3	15	16	12	12	10	9	12	12	6	6
749	3	14	14	12	13	9	10	10	12	6	7
