N	D	1	2	3	4	5	6	7	8	9	10
1727	1	16	17	15	15	11	11	12	13	9	7
1740	1	23	23	21	20	16	18	18	18	16	16
1741	1	16	16	14	15	11	11	13	12	8	9
1749	1	17	16	15	14	9	10	13	13	8	9
1752	1	17	17	13	15	10	9	12	13	8	7
1753	1	38	36	36	36	30	31	33	34	28	29
1754	1	17	17	13	14	10	9	12	12	7	8
1762	1	15	16	13	14	11	9	11	13	9	9
1767	1	31	30	29	28	25	23	25	25	23	21
1770	1	16	15	14	14	9	9	13	12	9	8
1773	1	16	17	15	13	9	11	12	11	7	8
1778	1	15	17	15	14	9	9	11	12	7	9
1793	1	17	15	13	14	10	9	11	11	9	8
1795	1	15	16	15	15	10	11	13	13	9	9
1798	1	17	16	14	14	9	11	12	12	9	7
1799	1	15	16	13	15	9	11	11	12	8	9
1813	1	16	17	14	14	9	9	11	11	8	8
1820	1	15	17	14	15	9	9	13	11	7	9
1821	1	16	17	14	13	10	10	13	11	7	7
1829	1	15	17	14	13	10	10	11	11	9	8
32	2	16.5	16.5	12.5	13.5	8.5	9.5	11.5	10.5	7.5	8.5
48	2	14.5	14.5	12.5	10.5	7.5	6.5	8.5	9.5	6.5	6.5
58	2	16.5	15.5	13.5	13.5	10.5	9.5	10.5	12.5	8.5	6.5
84	2	16.5	16.5	14.5	12.5	9.5	10.5	10.5	10.5	7.5	8.5
92	2	14.5	14.5	14.5	14.5	9.5	8.5	10.5	12.5	7.5	7.5
93	2	16.5	14.5	14.5	12.5	8.5	10.5	11.5	11.5	6.5	6.5
99	2	16.5	16.5	13.5	12.5	8.5	10.5	10.5	11.5	8.5	6.5
100	2	16.5	14.5	14.5	13.5	8.5	10.5	10.5	11.5	7.5	6.5
117	2	16.5	15.5	12.5	12.5	10.5	10.5	12.5	12.5	6.5	6.5
120	2	15.5	14.5	14.5	13.5	9.5	8.5	10.5	12.5	6.5	8.5
124	2	14.5	13.5	12.5	10.5	7.5	7.5	9.5	9.5	6.5	4.5
126	2	16.5	16.5	12.5	12.5	9.5	9.5	12.5	11.5	6.5	7.5
128	2	12.5	14.5	12.5	11.5	8.5	6.5	8.5	10.5	5.5	4.5
139	2	13.5	14.5	10.5	11.5	6.5	8.5	8.5	8.5	5.5	5.5
144	2	14.5	14.5	12.5	12.5	10.5	10.5	12.5	10.5	8.5	7.5
153	2	16.5	15.5	13.5	13.5	8.5	10.5	10.5	11.5	8.5	8.5
154	2	13.5	14.5	12.5	10.5	6.5	8.5	8.5	8.5	5.5	5.5
155	2	14.5	16.5	14.5	12.5	9.5	9.5	12.5	10.5	8.5	7.5
161	2	14.5	15.5	12.5	13.5	8.5	8.5	10.5	10.5	6.5	7.5
162	2	15.5	16.5	13.5	14.5	9.5	9.5	12.5	11.5	8.5	8.5
163	2	14.5	14.5	13.5	12.5	10.5	9.5	11.5	10.5	7.5	6.5
196	2	16.5	15.5	12.5	13.5	8.5	10.5	11.5	11.5	7.5	6.5
200	2	15.5	15.5	13.5	12.5	9.5	10.5	10.5	12.5	8.5	7.5
208	2	15.5	15.5	12.5	12.5	8.5	9.5	11.5	10.5	7.5	8.5
210	2	12.5	13.5	12.5	11.5	8.5	7.5	9.5	8.5	4.5	6.5
214	2	14.5	14.5	13.5	12.5	8.5	9.5	10.5	11.5	6.5	8.5
215	2	14.5	16.5	12.5	14.5	9.5	9.5	12.5	12.5	8.5	7.5
216	2	15.5	14.5	13.5	13.5	8.5	9.5	11.5	10.5	8.5	8.5
217	2	14.5	14.5	14.5	13.5	10.5	8.5	11.5	10.5	6.5	8.5
228	2	14.5	14.5	13.5	13.5	9.5	8.5	12.5	12.5	6.5	7.5
247	2	16.5	15.5	12.5	12.5	8.5	9.5	12.5	12.5	8.5	7.5
263	2	16.5	15.5	12.5	14.5	8.5	9.5	10.5	12.5	6.5	6.5
281	2	16.5	16.5	13.5	12.5	10.5	9.5	10.5	12.5	6.5	8.5
288	2	16.5	15.5	12.5	13.5	10.5	10.5	12.5	10.5	6.5	8.5
291	2	12.5	13.5	11.5	11.5	7.5	6.5	8.5	10.5	4.5	4.5
295	2	15.5	14.5	12.5	12.5	9.5	10.5	12.5	12.5	6.5	6.5
312	2	15.5	14.5	13.5	14.5	9.5	8.5	11.5	11.5	7.5	6.5
363	2	15.5	15.5	12.5	13.5	8.5	8.5	11.5	12.5	7.5	6.5
369	2	15.5	16.5	13.5	12.5	9.5	8.5	11.5	12.5	7.5	8.5
384	2	15.5	14.5	12.5	14.5	9.5	10.5	12.5	12.5	7.5	6.5
388	2	15.5	16.5	12.5	14.5	9.5	8.5	10.5	10.5	7.5	8.5
397	2	22.5	22.5	21.5	20.5	17.5	15.5	18.5	19.5	15.5	14.5
400	2	15.5	14.5	13.5	14.5	8.5	8.5	10.5	12.5	8.5	7.5
417	2	21.5	23.5	19.5	21.5	16.5	17.5	18.5	17.5	13.5	15.5
423	2	16.5	15.5	13.5	12.5	9.5	9.5	12.5	10.5	6.5	6.5
435	2	16.5	14.5	14.5	14.5	10.5	9.5	10.5	12.5	6.5	7.5
437	2	15.5	15.5	12.5	12.5	10.5	10.5	12.5	10.5	7.5	8.5
445	2	15.5	16.5	13.5	14.5	9.5	10.5	12.5	10.5	7.5	6.5
449	2	14.5	14.5	14.5	14.5	10.5	9.5	10.5	11.5	8.5	6.5
455	2	14.5	16.5	13.5	13.5	10.5	8.5	10.5	12.5	8.5	6.5
461	2	14.5	13.5	10.5	10.5	8.5	8.5	10.5	9.5	4.5	4.5
464	2	14.5	16.5	12.5	12.5	9.5	8.5	11.5	12.5	7.5	7.5
466	2	14.5	16.5	12.5	12.5	9.5	10.5	10.5	12.5	8.5	7.5
470	2	15.5	15.5	13.5	14.5	10.5	10.5	12.5	10.5	6.5	8.5
491	2	15.5	14.5	12.5	13.5	9.5	8.5	10.5	10.5	8.5	8.5
493	2	14.5	15.5	14.5	13.5	10.5	9.5	12.5	10.5	8.5	8.5
499	2	15.5	14.5	13.5	12.5	9.5	10.5	11.5	12.5	8.5	7.5
500	2	21.5	21.5	19.5	21.5	17.5	16.5	19.5	19.5	15.5	13.5
512	2	14.5	14.5	12.5	14.5	10.5	10.5	12.5	12.5	7.5	8.5
519	2	15.5	16.5	13.5	13.5	10.5	9.5	11.5	11.5	8.5	6.5
520	2	16.5	16.5	12.5	13.5	10.5	9.5	12.5	10.5	6.5	8.5
524	2	14.5	16.5	12.5	12.5	9.5	8.5	10.5	11.5	6.5	7.5
526	2	16.5	16.5	12.5	12.5	10.5	10.5	11.5	10.5	8.5	7.5
535	2	16.5	14.5	14.5	13.5	8.5	9.5	10.5	11.5	8.5	6.5
552	2	16.5	15.5	13.5	13.5	10.5	10.5	10.5	12.5	8.5	6.5
556	2	15.5	14.5	12.5	13.5	8.5	8.5	12.5	12.5	6.5	7.5
565	2	16.5	14.5	14.5	13.5	9.5	10.5	10.5	10.5	7.5	8.5
568	2	15.5	16.5	13.5	13.5	8.5	8.5	11.5	10.5	6.5	8.5
570	2	21.5	22.5	21.5	19.5	15.5	16.5	18.5	18.5	15.5	15.5
571	2	16.5	14.5	12.5	12.5	8.5	8.5	12.5	10.5	6.5	6.5
573	2	15.5	15.5	14.5	12.5	10.5	8.5	10.5	11.5	6.5	6.5
575	2	15.5	14.5	14.5	14.5	9.5	8.5	12.5	12.5	7.5	8.5
581	2	14.5	16.5	13.5	13.5	9.5	10.5	10.5	10.5	6.5	6.5
585	2	14.5	14.5	12.5	12.5	10.5	9.5	10.5	11.5	6.5	6.5
587	2	16.5	15.5	13.5	13.5	9.5	8.5	10.5	11.5	7.5	8.5
603	2	15.5	16.5	12.5	14.5	9.5	10.5	11.5	11.5	8.5	6.5
614	2	16.5	16.5	13.5	14.5	9.5	9.5	12.5	12.5	6.5	6.5
643	2	14.5	15.5	12.5	12.5	10.5	8.5	11.5	11.5	8.5	6.5
644	2	14.5	15.5	12.5	12.5	10.5	8.5	11.5	11.5	8.5	6.5
646	2	16.5	15.5	12.5	12.5	10.5	10.5	12.5	11.5	7.5	7.5
653	2	15.5	14.5	13.5	14.5	8.5	10.5	10.5	12.5	6.5	8.5
672	2	14.5	16.5	14.5	12.5	8.5	8.5	12.5	11.5	6.5	7.5
676	2	16.5	15.5	12.5	14.5	8.5	10.5	10.5	12.5	6.5	8.5
678	2	15.5	16.5	13.5	14.5	8.5	10.5	12.5	10.5	8.5	6.5
682	2	14.5	16.5	12.5	14.5	10.5	8.5	12.5	12.5	7.5	8.5
686	2	16.5	14.5	13.5	12.5	10.5	8.5	12.5	10.5	8.5	6.5
705	2	21.5	21.5	20.5	19.5	15.5	16.5	18.5	17.5	13.5	15.5
709	2	15.5	15.5	14.5	13.5	9.5	10.5	11.5	10.5	7.5	8.5
713	2	15.5	15.5	14.5	13.5	8.5	10.5	10.5	11.5	8.5	6.5
716	2	14.5	15.5	13.5	14.5	8.5	10.5	11.5	11.5	6.5	8.5
718	2	14.5	15.5	14.5	14.5	10.5	8.5	10.5	11.5	8.5	8.5
724	2	23.5	21.5	21.5	21.5	17.5	15.5	18.5	19.5	14.5	15.5
748	2	16.5	14.5	13.5	12.5	9.5	9.5	11.5	12.5	6.5	6.5
761	2	14.5	15.5	12.5	14.5	8.5	9.5	10.5	12.5	6.5	8.5
764	2	14.5	15.5	13.5	13.5	8.5	8.5	11.5	10.5	8.5	7.5
766	2	14.5	14.5	12.5	14.5	9.5	9.5	11.5	12.5	6.5	6.5
773	2	13.5	14.5	12.5	12.5	6.5	6.5	8.5	9.5	5.5	6.5
777	2	15.5	16.5	12.5	12.5	9.5	10.5	12.5	11.5	8.5	7.5
778	2	14.5	16.5	14.5	13.5	9.5	8.5	11.5	12.5	8.5	8.5
798	2	14.5	16.5	12.5	13.5	8.5	9.5	10.5	12.5	6.5	8.5
804	2	14.5	14.5	14.5	14.5	9.5	8.5	10.5	10.5	6.5	8.5
814	2	15.5	15.5	14.5	14.5	10.5	9.5	10.5	10.5	7.5	8.5
815	2	16.5	15.5	13.5	12.5	10.5	9.5	10.5	12.5	6.5	8.5
823	2	15.5	14.5	12.5	14.5	8.5	8.5	10.5	10.5	7.5	7.5
824	2	14.5	14.5	13.5	13.5	8.5	8.5	11.5	11.5	8.5	6.5
848	2	14.5	14.5	12.5	14.5	10.5	9.5	12.5	11.5	7.5	6.5
874	2	14.5	14.5	14.5	12.5	9.5	10.5	10.5	11.5	6.5	6.5
886	2	16.5	14.5	13.5	14.5	9.5	10.5	10.5	12.5	6.5	6.5
888	2	35.5	36.5	34.5	33.5	31.5	30.5	32.5	32.5	27.5	29.5
896	2	16.5	16.5	14.5	12.5	8.5	8.5	10.5	12.5	7.5	6.5
916	2	14.5	16.5	12.5	14.5	9.5	9.5	12.5	11.5	6.5	6.5
924	2	15.5	15.5	13.5	13.5	10.5	9.5	10.5	10.5	7.5	7.5
939	2	15.5	16.5	13.5	14.5	8.5	10.5	12.5	10.5	6.5	8.5
944	2	16.5	15.5	14.5	12.5	9.5	9.5	11.5	11.5	7.5	6.5
948	2	15.5	14.5	14.5	12.5	9.5	8.5	11.5	11.5	6.5	6.5
950	2	23.5	21.5	20.5	19.5	15.5	16.5	19.5	17.5	14.5	14.5
953	2	16.5	15.5	12.5	13.5	8.5	8.5	10.5	10.5	8.5	7.5
957	2	15.5	14.5	14.5	14.5	9.5	8.5	12.5	10.5	7.5	7.5
975	2	16.5	16.5	14.5	14.5	10.5	8.5	11.5	12.5	8.5	8.5
985	2	14.5	16.5	12.5	12.5	8.5	8.5	12.5	10.5	6.5	8.5
986	2	15.5	14.5	12.5	14.5	10.5	10.5	11.5	11.5	7.5	7.5
992	2	14.5	15.5	13.5	13.5	10.5	8.5	12.5	11.5	6.5	6.5
995	2	16.5	15.5	14.5	13.5	10.5	8.5	10.5	11.5	8.5	8.5
1004	2	15.5	14.5	14.5	14.5	10.5	10.5	12.5	11.5	6.5	7.5
1012	2	14.5	15.5	12.5	13.5	8.5	10.5	11.5	12.5	8.5	8.5
1037	2	16.5	15.5	12.5	13.5	8.5	10.5	11.5	12.5	8.5	7.5
1044	2	16.5	15.5	13.5	13.5	9.5	9.5	10.5	11.5	6.5	6.5
1051	2	30.5	29.5	28.5	28.5	22.5	23.5	24.5	26.5	21.5	22.5
1059	2	14.5	15.5	14.5	14.5	10.5	10.5	12.5	11.5	6.5	7.5
1061	2	14.5	14.5	14.5	14.5	9.5	9.5	10.5	12.5	8.5	8.5
1064	2	14.5	16.5	14.5	12.5	9.5	10.5	12.5	10.5	8.5	8.5
1067	2	16.5	15.5	14.5	12.5	8.5	8.5	11.5	11.5	7.5	7.5
1068	2	14.5	14.5	14.5	12.5	9.5	10.5	12.5	10.5	8.5	7.5
1078	2	15.5	14.5	12.5	12.5	10.5	10.5	12.5	12.5	7.5	7.5
1081	2	14.5	14.5	13.5	12.5	10.5	9.5	10.5	12.5	7.5	6.5
1089	2	14.5	16.5	13.5	13.5	9.5	10.5	11.5	10.5	7.5	6.5
1093	2	16.5	15.5	14.5	12.5	10.5	9.5	12.5	10.5	7.5	6.5
1097	2	15.5	15.5	14.5	13.5	10.5	10.5	10.5	12.5	6.5	8.5
1098	2	16.5	16.5	14.5	12.5	10.5	10.5	10.5	12.5	6.5	8.5
1104	2	15.5	14.5	12.5	13.5	8.5	9.5	10.5	11.5	6.5	8.5
1107	2	29.5	29.5	28.5	26.5	24.5	24.5	25.5	24.5	20.5	21.5
1116	2	16.5	14.5	14.5	12.5	8.5	9.5	12.5	12.5	8.5	8.5
1126	2	14.5	14.5	14.5	14.5	9.5	10.5	12.5	11.5	6.5	7.5
1128	2	14.5	14.5	12.5	12.5	9.5	9.5	10.5	12.5	6.5	7.5
1129	2	15.5	16.5	14.5	12.5	9.5	10.5	11.5	11.5	6.5	6.5
1136	2	15.5	16.5	12.5	14.5	9.5	10.5	11.5	11.5	8.5	6.5
1141	2	16.5	16.5	14.5	12.5	9.5	8.5	11.5	10.5	7.5	7.5
1147	2	16.5	16.5	13.5	12.5	10.5	9.5	11.5	10.5	6.5	7.5
1171	2	14.5	15.5	14.5	13.5	10.5	8.5	12.5	12.5	6.5	7.5
1177	2	16.5	16.5	12.5	12.5	8.5	9.5	10.5	12.5	6.5	8.5
1195	2	14.5	16.5	14.5	14.5	10.5	10.5	10.5	11.5	8.5	8.5
1219	2	14.5	16.5	13.5	12.5	9.5	9.5	11.5	12.5	7.5	8.5
1222	2	14.5	15.5	14.5	13.5	10.5	8.5	12.5	12.5	7.5	8.5
1226	2	16.5	15.5	14.5	14.5	8.5	10.5	11.5	12.5	8.5	7.5
1237	2	14.5	15.5	12.5	12.5	9.5	8.5	10.5	10.5	8.5	7.5
1239	2	16.5	14.5	12.5	14.5	9.5	8.5	11.5	12.5	7.5	7.5
1240	2	15.5	15.5	13.5	12.5	9.5	9.5	10.5	11.5	7.5	7.5
1245	2	23.5	23.5	20.5	20.5	16.5	16.5	18.5	17.5	15.5	15.5
1251	2	14.5	14.5	13.5	12.5	8.5	10.5	11.5	10.5	8.5	8.5
1255	2	14.5	14.5	14.5	12.5	9.5	9.5	11.5	10.5	8.5	8.5
1265	2	18.5	18.5	17.5	16.5	13.5	13.5	14.5	13.5	11.5	9.5
1273	2	15.5	14.5	13.5	14.5	9.5	9.5	11.5	11.5	8.5	8.5
1277	2	14.5	15.5	14.5	13.5	10.5	9.5	12.5	12.5	6.5	6.5
1293	2	14.5	15.5	14.5	12.5	9.5	10.5	11.5	11.5	7.5	8.5
1296	2	15.5	15.5	14.5	14.5	10.5	10.5	11.5	11.5	6.5	7.5
1297	2	15.5	16.5	12.5	13.5	9.5	8.5	12.5	11.5	8.5	7.5
1299	2	15.5	15.5	13.5	12.5	10.5	10.5	10.5	10.5	8.5	6.5
1314	2	15.5	16.5	13.5	13.5	8.5	10.5	12.5	10.5	8.5	8.5
1316	2	14.5	14.5	14.5	13.5	9.5	8.5	10.5	10.5	8.5	8.5
1322	2	15.5	14.5	13.5	12.5	10.5	9.5	10.5	12.5	8.5	7.5
1327	2	14.5	14.5	12.5	13.5	9.5	9.5	10.5	10.5	6.5	8.5
1331	2	22.5	22.5	20.5	19.5	17.5	15.5	19.5	17.5	15.5	13.5
1339	2	15.5	15.5	13.5	13.5	9.5	8.5	10.5	12.5	8.5	8.5
1360	2	15.5	14.5	12.5	13.5	8.5	9.5	11.5	12.5	7.5	8.5
1366	2	14.5	14.5	14.5	12.5	10.5	8.5	10.5	10.5	7.5	6.5
1369	2	14.5	15.5	12.5	12.5	8.5	9.5	10.5	11.5	6.5	8.5
1377	2	15.5	15.5	13.5	12.5	9.5	8.5	12.5	10.5	6.5	6.5
1379	2	16.5	14.5	12.5	14.5	9.5	9.5	11.5	10.5	8.5	6.5
1380	2	14.5	14.5	12.5	13.5	8.5	9.5	11.5	10.5	7.5	6.5
1384	2	15.5	14.5	14.5	14.5	9.5	8.5	11.5	11.5	7.5	7.5
1397	2	16.5	15.5	13.5	12.5	10.5	8.5	10.5	11.5	6.5	6.5
1403	2	15.5	14.5	12.5	13.5	8.5	9.5	11.5	12.5	6.5	8.5
1404	2	16.5	15.5	12.5	14.5	8.5	9.5	12.5	11.5	6.5	8.5
1411	2	14.5	14.5	14.5	13.5	10.5	8.5	11.5	10.5	7.5	6.5
