N	D	1	2	3	4	5	6	7	8	9	10
1436	1	15	16	15	15	10	9	12	13	7	9
1439	1	17	16	14	13	9	11	11	11	8	9
1443	1	15	15	14	14	11	9	12	12	9	8
1467	1	16	15	13	13	9	10	12	11	9	8
1477	1	15	15	14	14	9	10	12	13	9	9
1497	1	16	15	15	15	11	9	12	12	8	9
1499	1	16	15	13	15	9	9	13	13	8	9
1520	1	17	15	15	15	10	9	11	11	9	7
1540	1	17	15	14	15	10	9	11	12	7	8
1556	1	16	16	13	15	9	11	13	12	9	9
1558	1	15	17	14	14	9	11	12	12	7	7
1575	1	15	15	15	14	10	10	11	13	8	9
1583	1	15	16	13	13	9	9	12	11	7	8
1590	1	17	17	15	13	9	10	11	13	9	8
1599	1	17	15	14	15	9	11	13	12	9	7
1618	1	17	15	14	15	10	9	13	13	8	7
1619	1	17	17	13	13	11	11	11	11	9	9
1620	1	16	17	13	13	10	9	13	12	9	8
1623	1	15	15	13	14	11	9	13	12	7	7
1633	1	17	17	13	14	10	11	12	11	7	9
1639	1	16	15	13	13	10	10	12	12	8	7
1660	1	15	16	13	14	11	10	11	13	8	9
1662	1	17	15	14	14	9	10	12	13	7	9
1667	1	15	16	14	15	11	10	13	11	7	9
1677	1	16	16	14	13	9	9	11	11	8	8
1692	1	15	17	13	13	11	11	12	13	8	7
1695	1	17	17	15	14	11	11	12	13	9	9
1726	1	16	15	15	15	11	11	12	13	9	7
1738	1	22	23	22	20	18	17	20	18	15	15
1743	1	17	15	15	14	10	10	13	13	9	8
1764	1	16	15	13	15	9	10	13	13	8	7
1796	1	17	17	14	14	11	11	13	11	7	8
1804	1	15	15	15	14	10	9	13	13	7	9
1812	1	24	24	21	21	16	17	19	18	15	14
1832	1	16	15	14	14	11	9	12	12	7	8
13	2	17.5	17.5	15.5	15.5	10.5	9.5	13.5	13.5	7.5	9.5
39	2	14.5	15.5	13.5	11.5	8.5	7.5	11.5	9.5	7.5	5.5
44	2	20.5	19.5	17.5	18.5	13.5	12.5	14.5	15.5	10.5	12.5
54	2	15.5	17.5	14.5	14.5	10.5	11.5	12.5	11.5	9.5	9.5
55	2	16.5	15.5	13.5	15.5	11.5	10.5	13.5	11.5	8.5	7.5
60	2	15.5	16.5	13.5	15.5	10.5	10.5	11.5	13.5	8.5	8.5
74	2	15.5	14.5	12.5	13.5	8.5	9.5	11.5	10.5	6.5	6.5
82	2	15.5	16.5	15.5	13.5	11.5	11.5	13.5	12.5	8.5	8.5
86	2	15.5	16.5	15.5	14.5	11.5	11.5	13.5	12.5	9.5	8.5
88	2	14.5	14.5	12.5	13.5	7.5	8.5	11.5	10.5	7.5	7.5
97	2	15.5	14.5	12.5	13.5	7.5	7.5	9.5	10.5	5.5	7.5
115	2	15.5	17.5	14.5	13.5	10.5	9.5	13.5	12.5	9.5	7.5
160	2	13.5	13.5	11.5	11.5	9.5	9.5	9.5	9.5	5.5	6.5
171	2	17.5	17.5	13.5	14.5	9.5	9.5	13.5	11.5	8.5	8.5
184	2	15.5	16.5	13.5	14.5	9.5	11.5	13.5	12.5	9.5	8.5
196	2	15.5	16.5	13.5	14.5	9.5	11.5	13.5	12.5	9.5	8.5
198	2	16.5	16.5	14.5	14.5	10.5	9.5	13.5	13.5	9.5	8.5
206	2	16.5	15.5	14.5	14.5	11.5	10.5	11.5	13.5	7.5	9.5
211	2	16.5	16.5	15.5	13.5	10.5	9.5	13.5	13.5	9.5	9.5
248	2	16.5	16.5	14.5	14.5	10.5	11.5	11.5	11.5	8.5	8.5
249	2	15.5	16.5	15.5	15.5	9.5	11.5	13.5	12.5	8.5	7.5
256	2	14.5	15.5	11.5	13.5	9.5	7.5	9.5	10.5	5.5	6.5
300	2	15.5	17.5	13.5	15.5	9.5	11.5	11.5	12.5	9.5	8.5
354	2	16.5	15.5	15.5	14.5	11.5	11.5	13.5	12.5	7.5	8.5
371	2	15.5	15.5	14.5	14.5	11.5	10.5	11.5	11.5	8.5	7.5
398	2	15.5	15.5	15.5	15.5	9.5	11.5	11.5	12.5	9.5	7.5
401	2	17.5	15.5	14.5	13.5	10.5	10.5	13.5	11.5	7.5	9.5
402	2	15.5	17.5	14.5	14.5	9.5	11.5	13.5	12.5	7.5	8.5
405	2	17.5	15.5	14.5	14.5	9.5	10.5	13.5	12.5	8.5	8.5
427	2	16.5	16.5	14.5	14.5	10.5	11.5	12.5	11.5	8.5	9.5
438	2	16.5	15.5	13.5	15.5	10.5	11.5	13.5	11.5	8.5	8.5
473	2	16.5	17.5	13.5	13.5	9.5	11.5	11.5	12.5	8.5	9.5
478	2	31.5	31.5	29.5	27.5	25.5	23.5	27.5	25.5	23.5	22.5
482	2	17.5	16.5	13.5	13.5	10.5	10.5	11.5	12.5	8.5	9.5
498	2	16.5	15.5	15.5	13.5	10.5	9.5	12.5	12.5	9.5	8.5
531	2	16.5	16.5	15.5	13.5	11.5	9.5	12.5	12.5	8.5	7.5
532	2	16.5	17.5	13.5	14.5	11.5	11.5	13.5	11.5	7.5	8.5
538	2	29.5	30.5	28.5	28.5	23.5	24.5	25.5	27.5	22.5	21.5
541	2	15.5	15.5	14.5	14.5	11.5	11.5	13.5	11.5	8.5	9.5
548	2	17.5	16.5	15.5	14.5	9.5	10.5	12.5	11.5	7.5	9.5
557	2	16.5	16.5	15.5	15.5	9.5	11.5	11.5	12.5	8.5	7.5
608	2	16.5	16.5	13.5	15.5	10.5	9.5	13.5	11.5	9.5	8.5
629	2	13.5	15.5	13.5	13.5	9.5	7.5	10.5	10.5	5.5	6.5
637	2	17.5	17.5	15.5	14.5	9.5	10.5	13.5	13.5	7.5	7.5
640	2	17.5	17.5	13.5	15.5	11.5	9.5	13.5	13.5	8.5	7.5
647	2	22.5	23.5	22.5	22.5	16.5	18.5	19.5	19.5	16.5	14.5
651	2	17.5	16.5	13.5	13.5	10.5	11.5	12.5	12.5	7.5	8.5
668	2	15.5	17.5	14.5	14.5	9.5	11.5	11.5	13.5	9.5	8.5
669	2	15.5	15.5	14.5	14.5	11.5	9.5	11.5	12.5	7.5	7.5
685	2	17.5	16.5	15.5	15.5	11.5	10.5	12.5	11.5	9.5	9.5
689	2	15.5	16.5	14.5	14.5	11.5	9.5	12.5	13.5	7.5	7.5
700	2	17.5	17.5	13.5	15.5	9.5	9.5	12.5	11.5	9.5	7.5
715	2	16.5	15.5	15.5	15.5	11.5	10.5	12.5	12.5	8.5	7.5
726	2	16.5	17.5	15.5	14.5	11.5	9.5	12.5	12.5	8.5	8.5
736	2	15.5	15.5	15.5	15.5	11.5	10.5	11.5	13.5	8.5	9.5
740	2	15.5	15.5	15.5	15.5	9.5	11.5	11.5	12.5	9.5	7.5
750	2	14.5	14.5	12.5	13.5	8.5	8.5	10.5	9.5	6.5	6.5
765	2	17.5	15.5	15.5	14.5	9.5	9.5	12.5	13.5	9.5	8.5
775	2	17.5	16.5	14.5	13.5	9.5	9.5	12.5	12.5	7.5	9.5
784	2	16.5	16.5	13.5	14.5	10.5	11.5	12.5	12.5	8.5	7.5
794	2	17.5	16.5	13.5	15.5	11.5	10.5	13.5	13.5	7.5	7.5
808	2	31.5	29.5	29.5	27.5	24.5	23.5	26.5	25.5	21.5	21.5
816	2	17.5	16.5	15.5	13.5	11.5	11.5	13.5	11.5	9.5	7.5
818	2	17.5	15.5	15.5	14.5	11.5	11.5	13.5	11.5	9.5	9.5
822	2	16.5	15.5	13.5	14.5	9.5	11.5	13.5	11.5	7.5	8.5
853	2	15.5	15.5	13.5	14.5	9.5	9.5	11.5	13.5	9.5	7.5
878	2	16.5	15.5	13.5	14.5	11.5	11.5	11.5	12.5	9.5	7.5
883	2	16.5	16.5	14.5	14.5	9.5	9.5	12.5	13.5	9.5	7.5
940	2	23.5	24.5	22.5	20.5	16.5	16.5	20.5	18.5	15.5	14.5
964	2	16.5	16.5	14.5	14.5	9.5	10.5	12.5	13.5	9.5	9.5
965	2	17.5	15.5	15.5	15.5	9.5	9.5	11.5	12.5	9.5	7.5
974	2	15.5	17.5	15.5	14.5	10.5	11.5	12.5	13.5	7.5	8.5
987	2	16.5	17.5	14.5	15.5	11.5	9.5	11.5	13.5	7.5	8.5
991	2	17.5	17.5	13.5	14.5	10.5	11.5	12.5	13.5	9.5	8.5
1002	2	17.5	15.5	14.5	14.5	9.5	11.5	12.5	11.5	7.5	7.5
1056	2	16.5	16.5	13.5	15.5	10.5	9.5	12.5	13.5	7.5	8.5
1065	2	22.5	24.5	22.5	22.5	17.5	18.5	18.5	19.5	16.5	14.5
1066	2	17.5	17.5	13.5	14.5	9.5	10.5	13.5	11.5	7.5	8.5
1075	2	16.5	17.5	13.5	15.5	9.5	11.5	13.5	13.5	8.5	9.5
1081	2	17.5	17.5	14.5	14.5	11.5	9.5	13.5	13.5	8.5	8.5
1082	2	17.5	16.5	14.5	15.5	9.5	10.5	12.5	11.5	7.5	9.5
1111	2	17.5	15.5	13.5	15.5	10.5	11.5	11.5	12.5	7.5	9.5
1118	2	17.5	15.5	15.5	13.5	10.5	10.5	11.5	13.5	8.5	7.5
1124	2	16.5	15.5	15.5	14.5	11.5	10.5	12.5	11.5	9.5	7.5
1133	2	15.5	17.5	14.5	15.5	11.5	10.5	12.5	13.5	7.5	7.5
1138	2	17.5	17.5	14.5	15.5	10.5	9.5	13.5	13.5	7.5	7.5
1162	2	15.5	14.5	12.5	12.5	9.5	8.5	10.5	11.5	5.5	7.5
1184	2	16.5	16.5	13.5	13.5	11.5	11.5	12.5	11.5	7.5	8.5
1194	2	17.5	16.5	14.5	14.5	9.5	11.5	13.5	11.5	7.5	9.5
1197	2	17.5	15.5	14.5	15.5	9.5	9.5	12.5	11.5	7.5	9.5
1204	2	17.5	15.5	15.5	15.5	11.5	10.5	13.5	11.5	9.5	7.5
1208	2	17.5	15.5	15.5	14.5	11.5	11.5	13.5	12.5	9.5	8.5
1216	2	16.5	16.5	15.5	15.5	10.5	9.5	11.5	13.5	8.5	7.5
1225	2	17.5	17.5	15.5	13.5	11.5	10.5	12.5	11.5	9.5	7.5
1254	2	17.5	17.5	14.5	13.5	11.5	11.5	11.5	12.5	9.5	9.5
1259	2	17.5	17.5	13.5	13.5	9.5	10.5	12.5	13.5	9.5	8.5
1262	2	17.5	16.5	14.5	15.5	9.5	10.5	13.5	12.5	9.5	7.5
1266	2	16.5	16.5	14.5	14.5	11.5	11.5	11.5	12.5	8.5	9.5
1268	2	14.5	14.5	12.5	13.5	8.5	8.5	11.5	9.5	7.5	6.5
1270	2	15.5	15.5	14.5	13.5	10.5	10.5	11.5	12.5	7.5	9.5
1272	2	17.5	17.5	14.5	15.5	10.5	9.5	11.5	12.5	8.5	7.5
1280	2	16.5	16.5	13.5	13.5	9.5	9.5	11.5	11.5	9.5	9.5
1295	2	16.5	15.5	13.5	13.5	11.5	10.5	13.5	12.5	7.5	7.5
1320	2	17.5	15.5	15.5	14.5	10.5	11.5	12.5	11.5	7.5	8.5
1329	2	22.5	22.5	21.5	20.5	17.5	17.5	19.5	19.5	14.5	16.5
1390	2	23.5	22.5	21.5	22.5	17.5	18.5	20.5	19.5	15.5	15.5
1402	2	24.5	22.5	22.5	20.5	18.5	16.5	20.5	19.5	14.5	16.5
1414	2	15.5	15.5	13.5	14.5	11.5	11.5	11.5	12.5	8.5	7.5
1425	2	17.5	15.5	15.5	14.5	10.5	10.5	12.5	11.5	9.5	8.5
1436	2	15.5	16.5	15.5	15.5	10.5	9.5	12.5	13.5	7.5	9.5
1439	2	17.5	16.5	14.5	13.5	9.5	11.5	11.5	11.5	8.5	9.5
1443	2	15.5	15.5	14.5	14.5	11.5	9.5	12.5	12.5	9.5	8.5
1467	2	16.5	15.5	13.5	13.5	9.5	10.5	12.5	11.5	9.5	8.5
1477	2	15.5	15.5	14.5	14.5	9.5	10.5	12.5	13.5	9.5	9.5
1497	2	16.5	15.5	15.5	15.5	11.5	9.5	12.5	12.5	8.5	9.5
1499	2	16.5	15.5	13.5	15.5	9.5	9.5	13.5	13.5	8.5	9.5
1520	2	17.5	15.5	15.5	15.5	10.5	9.5	11.5	11.5	9.5	7.5
1540	2	17.5	15.5	14.5	15.5	10.5	9.5	11.5	12.5	7.5	8.5
1556	2	16.5	16.5	13.5	15.5	9.5	11.5	13.5	12.5	9.5	9.5
1558	2	15.5	17.5	14.5	14.5	9.5	11.5	12.5	12.5	7.5	7.5
1575	2	15.5	15.5	15.5	14.5	10.5	10.5	11.5	13.5	8.5	9.5
1583	2	15.5	16.5	13.5	13.5	9.5	9.5	12.5	11.5	7.5	8.5
1590	2	17.5	17.5	15.5	13.5	9.5	10.5	11.5	13.5	9.5	8.5
1599	2	17.5	15.5	14.5	15.5	9.5	11.5	13.5	12.5	9.5	7.5
1618	2	17.5	15.5	14.5	15.5	10.5	9.5	13.5	13.5	8.5	7.5
1619	2	17.5	17.5	13.5	13.5	11.5	11.5	11.5	11.5	9.5	9.5
1620	2	16.5	17.5	13.5	13.5	10.5	9.5	13.5	12.5	9.5	8.5
1623	2	15.5	15.5	13.5	14.5	11.5	9.5	13.5	12.5	7.5	7.5
1633	2	17.5	17.5	13.5	14.5	10.5	11.5	12.5	11.5	7.5	9.5
1639	2	16.5	15.5	13.5	13.5	10.5	10.5	12.5	12.5	8.5	7.5
1660	2	15.5	16.5	13.5	14.5	11.5	10.5	11.5	13.5	8.5	9.5
1662	2	17.5	15.5	14.5	14.5	9.5	10.5	12.5	13.5	7.5	9.5
1667	2	15.5	16.5	14.5	15.5	11.5	10.5	13.5	11.5	7.5	9.5
1677	2	16.5	16.5	14.5	13.5	9.5	9.5	11.5	11.5	8.5	8.5
1692	2	15.5	17.5	13.5	13.5	11.5	11.5	12.5	13.5	8.5	7.5
1695	2	17.5	17.5	15.5	14.5	11.5	11.5	12.5	13.5	9.5	9.5
1726	2	16.5	15.5	15.5	15.5	11.5	11.5	12.5	13.5	9.5	7.5
1738	2	22.5	23.5	22.5	20.5	18.5	17.5	20.5	18.5	15.5	15.5
1743	2	17.5	15.5	15.5	14.5	10.5	10.5	13.5	13.5	9.5	8.5
1764	2	16.5	15.5	13.5	15.5	9.5	10.5	13.5	13.5	8.5	7.5
1796	2	17.5	17.5	14.5	14.5	11.5	11.5	13.5	11.5	7.5	8.5
1804	2	15.5	15.5	15.5	14.5	10.5	9.5	13.5	13.5	7.5	9.5
1812	2	24.5	24.5	21.5	21.5	16.5	17.5	19.5	18.5	15.5	14.5
1832	2	16.5	15.5	14.5	14.5	11.5	9.5	12.5	12.5	7.5	8.5
13	3	18	18	16	16	11	10	14	14	8	10
39	3	15	16	14	12	9	8	12	10	8	6
44	3	21	20	18	19	14	13	15	16	11	13
54	3	16	18	15	15	11	12	13	12	10	10
55	3	17	16	14	16	12	11	14	12	9	8
60	3	16	17	14	16	11	11	12	14	9	9
74	3	16	15	13	14	9	10	12	11	7	7
82	3	16	17	16	14	12	12	14	13	9	9
86	3	16	17	16	15	12	12	14	13	10	9
88	3	15	15	13	14	8	9	12	11	8	8
97	3	16	15	13	14	8	8	10	11	6	8
115	3	16	18	15	14	11	10	14	13	10	8
160	3	14	14	12	12	10	10	10	10	6	7
171	3	18	18	14	15	10	10	14	12	9	9
184	3	16	17	14	15	10	12	14	13	10	9
196	3	16	17	14	15	10	12	14	13	10	9
198	3	17	17	15	15	11	10	14	14	10	9
206	3	17	16	15	15	12	11	12	14	8	10
211	3	17	17	16	14	11	10	14	14	10	10
248	3	17	17	15	15	11	12	12	12	9	9
249	3	16	17	16	16	10	12	14	13	9	8
256	3	15	16	12	14	10	8	10	11	6	7
300	3	16	18	14	16	10	12	12	13	10	9
354	3	17	16	16	15	12	12	14	13	8	9
371	3	16	16	15	15	12	11	12	12	9	8
398	3	16	16	16	16	10	12	12	13	10	8
401	3	18	16	15	14	11	11	14	12	8	10
402	3	16	18	15	15	10	12	14	13	8	9
405	3	18	16	15	15	10	11	14	13	9	9
427	3	17	17	15	15	11	12	13	12	9	10
438	3	17	16	14	16	11	12	14	12	9	9
473	3	17	18	14	14	10	12	12	13	9	10
478	3	32	32	30	28	26	24	28	26	24	23
482	3	18	17	14	14	11	11	12	13	9	10
498	3	17	16	16	14	11	10	13	13	10	9
531	3	17	17	16	14	12	10	13	13	9	8
532	3	17	18	14	15	12	12	14	12	8	9
538	3	30	31	29	29	24	25	26	28	23	22
541	3	16	16	15	15	12	12	14	12	9	10
548	3	18	17	16	15	10	11	13	12	8	10
557	3	17	17	16	16	10	12	12	13	9	8
608	3	17	17	14	16	11	10	14	12	10	9
629	3	14	16	14	14	10	8	11	11	6	7
637	3	18	18	16	15	10	11	14	14	8	8
640	3	18	18	14	16	12	10	14	14	9	8
647	3	23	24	23	23	17	19	20	20	17	15
651	3	18	17	14	14	11	12	13	13	8	9
668	3	16	18	15	15	10	12	12	14	10	9
669	3	16	16	15	15	12	10	12	13	8	8
685	3	18	17	16	16	12	11	13	12	10	10
689	3	16	17	15	15	12	10	13	14	8	8
700	3	18	18	14	16	10	10	13	12	10	8
715	3	17	16	16	16	12	11	13	13	9	8
726	3	17	18	16	15	12	10	13	13	9	9
736	3	16	16	16	16	12	11	12	14	9	10
740	3	16	16	16	16	10	12	12	13	10	8
750	3	15	15	13	14	9	9	11	10	7	7
765	3	18	16	16	15	10	10	13	14	10	9
775	3	18	17	15	14	10	10	13	13	8	10
784	3	17	17	14	15	11	12	13	13	9	8
794	3	18	17	14	16	12	11	14	14	8	8
808	3	32	30	30	28	25	24	27	26	22	22
816	3	18	17	16	14	12	12	14	12	10	8
818	3	18	16	16	15	12	12	14	12	10	10
822	3	17	16	14	15	10	12	14	12	8	9
853	3	16	16	14	15	10	10	12	14	10	8
878	3	17	16	14	15	12	12	12	13	10	8
883	3	17	17	15	15	10	10	13	14	10	8
940	3	24	25	23	21	17	17	21	19	16	15
964	3	17	17	15	15	10	11	13	14	10	10
965	3	18	16	16	16	10	10	12	13	10	8
974	3	16	18	16	15	11	12	13	14	8	9
987	3	17	18	15	16	12	10	12	14	8	9
991	3	18	18	14	15	11	12	13	14	10	9
1002	3	18	16	15	15	10	12	13	12	8	8
1056	3	17	17	14	16	11	10	13	14	8	9
1065	3	23	25	23	23	18	19	19	20	17	15
1066	3	18	18	14	15	10	11	14	12	8	9
1075	3	17	18	14	16	10	12	14	14	9	10
1081	3	18	18	15	15	12	10	14	14	9	9
1082	3	18	17	15	16	10	11	13	12	8	10
1111	3	18	16	14	16	11	12	12	13	8	10
1118	3	18	16	16	14	11	11	12	14	9	8
1124	3	17	16	16	15	12	11	13	12	10	8
1133	3	16	18	15	16	12	11	13	14	8	8
1138	3	18	18	15	16	11	10	14	14	8	8
1162	3	16	15	13	13	10	9	11	12	6	8
1184	3	17	17	14	14	12	12	13	12	8	9
1194	3	18	17	15	15	10	12	14	12	8	10
1197	3	18	16	15	16	10	10	13	12	8	10
1204	3	18	16	16	16	12	11	14	12	10	8
1208	3	18	16	16	15	12	12	14	13	10	9
1216	3	17	17	16	16	11	10	12	14	9	8
1225	3	18	18	16	14	12	11	13	12	10	8
1254	3	18	18	15	14	12	12	12	13	10	10
1259	3	18	18	14	14	10	11	13	14	10	9
1262	3	18	17	15	16	10	11	14	13	10	8
1266	3	17	17	15	15	12	12	12	13	9	10
1268	3	15	15	13	14	9	9	12	10	8	7
1270	3	16	16	15	14	11	11	12	13	8	10
1272	3	18	18	15	16	11	10	12	13	9	8
1280	3	17	17	14	14	10	10	12	12	10	10
1295	3	17	16	14	14	12	11	14	13	8	8
1320	3	18	16	16	15	11	12	13	12	8	9
1329	3	23	23	22	21	18	18	20	20	15	17
1390	3	24	23	22	23	18	19	21	20	16	16
1402	3	25	23	23	21	19	17	21	20	15	17
1414	3	16	16	14	15	12	12	12	13	9	8
1425	3	18	16	16	15	11	11	13	12	10	9
1436	3	16	17	16	16	11	10	13	14	8	10
1439	3	18	17	15	14	10	12	12	12	9	10
1443	3	16	16	15	15	12	10	13	13	10	9
1467	3	17	16	14	14	10	11	13	12	10	9
1477	3	16	16	15	15	10	11	13	14	10	10
1497	3	17	16	16	16	12	10	13	13	9	10
1499	3	17	16	14	16	10	10	14	14	9	10
1520	3	18	16	16	16	11	10	12	12	10	8
1540	3	18	16	15	16	11	10	12	13	8	9
1556	3	17	17	14	16	10	12	14	13	10	10
1558	3	16	18	15	15	10	12	13	13	8	8
1575	3	16	16	16	15	11	11	12	14	9	10
1583	3	16	17	14	14	10	10	13	12	8	9
1590	3	18	18	16	14	10	11	12	14	10	9
1599	3	18	16	15	16	10	12	14	13	10	8
1618	3	18	16	15	16	11	10	14	14	9	8
1619	3	18	18	14	14	12	12	12	12	10	10
1620	3	17	18	14	14	11	10	14	13	10	9
1623	3	16	16	14	15	12	10	14	13	8	8
1633	3	18	18	14	15	11	12	13	12	8	10
1639	3	17	16	14	14	11	11	13	13	9	8
1660	3	16	17	14	15	12	11	12	14	9	10
1662	3	18	16	15	15	10	11	13	14	8	10
1667	3	16	17	15	16	12	11	14	12	8	10
1677	3	17	17	15	14	10	10	12	12	9	9
1692	3	16	18	14	14	12	12	13	14	9	8
1695	3	18	18	16	15	12	12	13	14	10	10
1726	3	17	16	16	16	12	12	13	14	10	8
1738	3	23	24	23	21	19	18	21	19	16	16
1743	3	18	16	16	15	11	11	14	14	10	9
1764	3	17	16	14	16	10	11	14	14	9	8
1796	3	18	18	15	15	12	12	14	12	8	9
1804	3	16	16	16	15	11	10	14	14	8	10
1812	3	25	25	22	22	17	18	20	19	16	15
1832	3	17	16	15	15	12	10	13	13	8	9
13	4	18.5	18.5	16.5	16.5	11.5	10.5	14.5	14.5	8.5	10.5
39	4	15.5	16.5	14.5	12.5	9.5	8.5	12.5	10.5	8.5	6.5
44	4	21.5	20.5	18.5	19.5	14.5	13.5	15.5	16.5	11.5	13.5
54	4	16.5	18.5	15.5	15.5	11.5	12.5	13.5	12.5	10.5	10.5
55	4	17.5	16.5	14.5	16.5	12.5	11.5	14.5	12.5	9.5	8.5
60	4	16.5	17.5	14.5	16.5	11.5	11.5	12.5	14.5	9.5	9.5
74	4	16.5	15.5	13.5	14.5	9.5	10.5	12.5	11.5	7.5	7.5
82	4	16.5	17.5	16.5	14.5	12.5	12.5	14.5	13.5	9.5	9.5
86	4	16.5	17.5	16.5	15.5	12.5	12.5	14.5	13.5	10.5	9.5
88	4	15.5	15.5	13.5	14.5	8.5	9.5	12.5	11.5	8.5	8.5
97	4	16.5	15.5	13.5	14.5	8.5	8.5	10.5	11.5	6.5	8.5
